climate station,lat,long,crop,avg sowing doy,# values sowing,avg harvest doy,# values harvest,earliest sowing doy,latest sowing doy,earliest harvest doy,latest harvest doy
9130,52.1,8.3,WB,261,7,194,7,249.0,267.0,191.0,197.0
9136,52.05,8.4333,WB,261,13,197,12,250.0,269.0,185.0,206.0
9138,52.2,8.6,WB,252,10,188,10,238.0,262.0,173.0,200.0
9143,52.15,8.8,WB,260,16,193,16,233.0,268.0,182.0,204.0
9147,51.7167,9.1833,WB,263,3,199,3,259.0,267.0,190.0,205.0
9155,51.8333,9.0667,WB,264,16,205,16,263.0,269.0,182.0,217.0
9156,51.85,9.2833,WB,264,3,203,3,259.0,272.0,202.0,205.0
9161,51.9833,8.6667,WB,265,16,191,16,261.0,274.0,180.0,204.0
9164,52.1,8.9333,WB,257,16,196,16,240.0,264.0,188.0,205.0
9169,52.4167,8.6167,WB,271,16,188,16,263.0,283.0,162.0,202.0
9178,52.4333,8.6167,WB,249,5,197,5,234.0,261.0,196.0,199.0
9180,52.3,8.9167,WB,262,8,191,8,258.0,269.0,181.0,199.0
9187,52.25,8.7333,WB,265,16,193,16,259.0,275.0,183.0,203.0
9189,52.4,9.1,WB,262,4,189,5,259.0,269.0,181.0,195.0
9196,51.65,8.7333,WB,257,11,188,13,241.0,268.0,171.0,204.0
9198,51.7333,8.6833,WB,265,16,193,16,253.0,278.0,172.0,227.0
9199,51.7667,8.6667,WB,277,6,205,6,274.0,281.0,202.0,208.0
9200,51.7333,8.7167,WB,270,15,200,16,254.0,293.0,172.0,211.0
9202,51.5833,9.25,WB,261,16,194,16,257.0,267.0,183.0,205.0
9203,51.5833,9.3,WB,258,16,195,16,240.0,274.0,181.0,213.0
9205,51.6667,9.05,WB,256,5,193,6,248.0,262.0,185.0,204.0
9213,51.9167,8.3833,WB,281,12,197,12,273.0,289.0,193.0,204.0
9241,51.35,7.95,WB,250,12,199,16,230.0,276.0,184.0,222.0
9243,51.3,8.0333,WB,264,14,204,14,254.0,271.0,195.0,225.0
9245,51.3167,8.0667,WB,262,11,198,11,256.0,279.0,192.0,205.0
9247,51.45,8.35,WB,256,4,199,14,249.0,265.0,170.0,214.0
9256,51.2,8.7,WB,251,3,207,6,246.0,255.0,195.0,225.0
9265,51.45,7.6667,WB,265,5,190,6,246.0,287.0,181.0,203.0
9269,51.6667,8.35,WB,264,13,188,13,261.0,269.0,173.0,205.0
9273,51.5333,8.2833,WB,261,11,196,11,252.0,272.0,188.0,209.0
9275,51.6167,8.3333,WB,260,12,188,13,254.0,272.0,175.0,205.0
9276,51.45,8.4333,WB,255,14,203,14,237.0,271.0,195.0,215.0
9278,51.35,8.3333,WB,269,16,200,16,256.0,282.0,188.0,226.0
9291,51.15,8.2833,WB,255,16,205,14,231.0,270.0,199.0,223.0
9299,51.1333,7.9833,WB,263,16,201,16,259.0,272.0,194.0,213.0
9318,50.8833,8.1667,WB,258,8,215,9,240.0,283.0,195.0,230.0
9319,50.9167,8.1,WB,257,16,206,16,228.0,277.0,184.0,229.0
9326,51.5,8.05,WB,260,16,190,16,256.0,269.0,172.0,203.0
9337,50.9833,8.4667,WB,276,5,222,6,273.0,280.0,214.0,230.0
9351,51.35,7.4333,WB,264,12,194,12,260.0,271.0,179.0,219.0
9363,51.4189,7.425,WB,265,16,195,16,259.0,269.0,183.0,206.0
9372,51.4333,7.5833,WB,265,16,196,15,261.0,274.0,187.0,205.0
9374,51.5833,7.6667,WB,266,16,193,16,263.0,279.0,182.0,206.0
9379,51.5833,7.8833,WB,268,7,191,7,264.0,272.0,185.0,203.0
9389,50.75,9.4667,WB,255,15,201,16,245.0,265.0,186.0,226.0
9391,50.6167,9.2167,WB,253,9,202,9,241.0,265.0,196.0,209.0
9392,50.6167,9.1167,WB,258,10,194,10,250.0,270.0,181.0,208.0
9401,49.6667,8.65,WB,272,15,185,16,260.0,288.0,175.0,199.0
9416,50.45,9.1333,WB,265,9,198,9,259.0,271.0,184.0,211.0
9420,50.4167,8.9833,WB,249,4,190,5,230.0,267.0,181.0,198.0
9429,49.8,8.6,WB,262,16,189,15,245.0,287.0,171.0,208.0
9434,49.7667,8.8833,WB,265,14,192,16,235.0,294.0,178.0,204.0
9436,49.8667,9.0167,WB,265,12,190,14,259.0,274.0,181.0,204.0
9450,49.75,9.1,WB,267,5,194,7,258.0,272.0,186.0,208.0
9455,49.7333,9.0,WB,265,16,191,16,260.0,271.0,181.0,206.0
9456,49.6833,9.0,WB,266,16,191,16,262.0,270.0,182.0,198.0
9461,49.7167,8.8333,WB,267,15,187,15,252.0,275.0,180.0,199.0
9462,49.7833,9.0333,WB,270,16,193,16,262.0,283.0,183.0,204.0
9468,50.3333,8.75,WB,262,10,191,10,257.0,271.0,179.0,204.0
9478,50.4,8.8167,WB,266,11,193,5,250.0,280.0,187.0,202.0
9480,50.5833,8.75,WB,264,10,193,13,258.0,273.0,181.0,203.0
9490,50.5167,8.8167,WB,268,16,193,16,259.0,291.0,182.0,205.0
9500,49.9167,8.4833,WB,281,3,181,5,272.0,292.0,174.0,185.0
9501,49.9667,8.5667,WB,281,14,190,14,274.0,287.0,113.0,208.0
9504,50.6333,9.45,WB,257,16,193,16,248.0,264.0,182.0,201.0
9505,50.4667,9.3167,WB,265,16,206,16,258.0,277.0,194.0,218.0
9508,50.5667,9.35,WB,271,8,208,7,261.0,278.0,199.0,218.0
9522,50.05,8.9333,WB,253,16,187,16,234.0,278.0,178.0,201.0
9530,50.1167,8.9167,WB,261,16,185,16,254.0,275.0,175.0,205.0
9531,50.55,9.6667,WB,263,11,193,11,252.0,277.0,181.0,205.0
9534,50.8167,8.7833,WB,264,12,192,12,258.0,269.0,179.0,204.0
9535,51.1833,9.9333,WB,260,12,191,13,252.0,269.0,182.0,202.0
9536,51.1833,10.1167,WB,262,16,195,16,249.0,271.0,181.0,210.0
9540,51.2,10.0667,WB,263,11,190,11,253.0,271.0,176.0,201.0
9542,51.2167,10.0167,WB,261,16,194,16,250.0,272.0,180.0,210.0
9550,50.9833,8.7333,WB,257,16,193,16,234.0,267.0,169.0,205.0
9558,51.1667,8.9,WB,257,4,191,4,240.0,269.0,188.0,196.0
9568,51.0333,9.4,WB,264,16,191,16,259.0,270.0,179.0,206.0
9571,50.9833,9.2667,WB,259,16,189,16,240.0,277.0,175.0,201.0
9592,50.6167,9.7167,WB,253,7,198,7,228.0,269.0,181.0,216.0
9593,50.5667,9.7667,WB,264,15,194,16,258.0,277.0,178.0,209.0
9598,50.5667,9.7167,WB,260,3,192,6,259.0,263.0,180.0,204.0
9603,50.5333,9.65,WB,258,3,190,3,256.0,261.0,186.0,193.0
9604,50.6333,10.0167,WB,257,5,186,7,255.0,262.0,174.0,192.0
9607,50.5,10.0167,WB,264,15,205,14,260.0,272.0,196.0,217.0
9611,50.8333,9.5667,WB,258,9,192,9,247.0,268.0,181.0,205.0
9614,50.85,10.0,WB,259,11,193,14,248.0,273.0,181.0,203.0
9618,51.45,9.4167,WB,256,16,190,16,178.0,268.0,132.0,206.0
9619,51.4833,9.25,WB,265,15,195,16,249.0,285.0,182.0,210.0
9621,51.4,9.4667,WB,264,16,195,16,258.0,274.0,181.0,209.0
9626,51.4667,9.4833,WB,264,4,204,4,258.0,270.0,201.0,207.0
9634,50.75,9.8167,WB,264,8,197,16,258.0,274.0,182.0,210.0
9643,50.7833,9.8667,WB,258,3,189,3,258.0,259.0,181.0,195.0
9645,51.2667,9.3833,WB,261,11,192,11,257.0,267.0,182.0,206.0
9646,51.2833,9.6,WB,256,16,191,16,250.0,267.0,182.0,205.0
9649,51.3833,9.5167,WB,262,16,195,16,257.0,269.0,184.0,208.0
9651,51.2333,9.5667,WB,262,16,199,16,254.0,270.0,188.0,212.0
9663,50.6833,8.6,WB,264,16,196,16,260.0,271.0,186.0,210.0
9667,50.85,9.1167,WB,262,16,194,13,252.0,272.0,172.0,207.0
9668,50.7333,8.7,WB,259,14,187,15,256.0,268.0,178.0,204.0
9675,50.8833,8.9833,WB,259,5,186,5,253.0,264.0,172.0,191.0
9680,51.1667,9.6667,WB,267,6,204,4,262.0,278.0,200.0,210.0
9684,51.1,9.5333,WB,262,16,193,15,253.0,295.0,179.0,203.0
9691,51.0333,9.9,WB,256,8,193,8,251.0,262.0,182.0,207.0
9697,50.9833,9.5333,WB,262,15,197,15,245.0,273.0,185.0,205.0
9698,51.0167,9.9333,WB,259,16,197,13,248.0,275.0,188.0,205.0
9702,50.95,10.0333,WB,253,7,192,7,237.0,263.0,171.0,206.0
9703,50.95,9.9667,WB,262,6,192,6,251.0,271.0,182.0,202.0
9706,50.95,9.8667,WB,252,16,196,16,236.0,264.0,186.0,210.0
9723,51.35,8.7333,WB,262,9,201,9,251.0,266.0,195.0,209.0
9730,51.3333,8.9,WB,259,10,193,10,254.0,263.0,184.0,205.0
9732,51.4667,9.0167,WB,261,16,198,16,253.0,272.0,186.0,216.0
9735,51.35,8.7,WB,253,8,203,8,242.0,265.0,196.0,210.0
9741,51.5167,9.0,WB,261,3,202,3,257.0,267.0,199.0,205.0
9764,51.45,9.25,WB,262,16,186,16,258.0,267.0,106.0,204.0
9766,51.3333,9.1667,WB,246,3,193,4,246.0,248.0,191.0,194.0
9768,51.241,9.2629,WB,258,16,193,16,231.0,266.0,169.0,206.0
9770,50.9,9.2167,WB,258,8,185,8,248.0,264.0,176.0,203.0
9776,50.8667,9.35,WB,263,16,196,16,256.0,270.0,185.0,210.0
9777,50.8667,9.4667,WB,262,16,198,16,254.0,273.0,189.0,208.0
9778,51.0,9.0667,WB,260,15,193,15,253.0,268.0,180.0,205.0
9794,50.05,8.3,WB,256,5,194,5,244.0,267.0,184.0,213.0
9798,50.8,8.5833,WB,261,16,195,16,254.0,267.0,181.0,205.0
9825,50.1167,9.4833,WB,261,8,201,8,258.0,264.0,193.0,209.0
9833,50.15,8.75,WB,263,16,190,16,237.0,272.0,172.0,203.0
9835,50.15,8.8333,WB,264,4,192,6,253.0,283.0,158.0,209.0
9837,50.1667,8.9833,WB,270,11,192,11,256.0,292.0,180.0,202.0
9842,50.45,8.0333,WB,261,14,190,16,251.0,271.0,170.0,211.0
9845,50.3167,8.15,WB,265,3,190,3,264.0,266.0,180.0,200.0
9848,50.3833,8.0333,WB,265,16,191,16,259.0,274.0,179.0,204.0
9852,50.0167,8.4333,WB,275,6,191,6,270.0,278.0,177.0,201.0
9860,50.1167,8.3667,WB,267,12,195,15,255.0,277.0,184.0,208.0
9872,50.0167,7.95,WB,266,16,194,16,261.0,274.0,183.0,205.0
9883,50.2833,9.3667,WB,269,9,187,9,258.0,283.0,181.0,201.0
9885,50.3,9.3667,WB,261,14,186,16,244.0,277.0,172.0,206.0
9894,50.2167,8.2667,WB,262,10,190,10,255.0,267.0,182.0,199.0
9896,50.1667,8.0667,WB,271,7,202,9,258.0,288.0,189.0,218.0
9901,50.3,8.5167,WB,256,11,205,14,232.0,271.0,191.0,223.0
9905,50.25,8.35,WB,253,11,200,11,242.0,262.0,187.0,219.0
9911,50.5667,8.2833,WB,263,14,198,14,245.0,273.0,188.0,209.0
9913,50.5167,8.3833,WB,258,7,196,9,240.0,278.0,180.0,213.0
9920,50.6167,8.6333,WB,263,15,196,15,236.0,290.0,172.0,209.0
9923,50.5333,8.5,WB,265,16,196,16,258.0,273.0,186.0,213.0
9925,50.675,8.7067,WB,255,11,191,11,234.0,266.0,167.0,205.0
9942,50.45,7.2167,WB,240,7,207,7,232.0,255.0,201.0,218.0
9954,50.6833,7.6833,WB,258,9,192,10,254.0,270.0,182.0,203.0
9955,50.7333,7.9667,WB,258,4,199,4,253.0,263.0,195.0,203.0
9968,49.6333,7.2833,WB,252,16,193,16,244.0,268.0,179.0,206.0
9975,49.75,7.3,WB,262,7,198,8,257.0,269.0,193.0,206.0
9983,50.1167,7.05,WB,265,12,198,13,261.0,272.0,193.0,210.0
9993,49.8833,7.8,WB,263,9,194,9,250.0,276.0,186.0,220.0
9996,49.7833,7.65,WB,266,10,195,10,255.0,273.0,191.0,201.0
10000,49.8667,7.65,WB,262,16,194,15,248.0,272.0,184.0,209.0
10010,50.3,7.1667,WB,263,15,195,15,253.0,275.0,178.0,211.0
10015,50.3333,7.3167,WB,258,16,185,16,247.0,269.0,177.0,199.0
10024,50.5667,7.6167,WB,247,16,201,16,238.0,268.0,183.0,212.0
10031,50.1667,7.55,WB,262,15,197,15,254.0,270.0,186.0,225.0
10040,49.9833,7.6,WB,262,15,199,14,257.0,270.0,189.0,209.0
10045,49.9667,7.3,WB,260,16,197,16,256.0,268.0,190.0,204.0
10050,49.7333,6.65,WB,264,16,198,16,244.0,279.0,182.0,213.0
10051,49.85,7.1167,WB,277,6,206,6,263.0,287.0,194.0,220.0
10052,49.8833,7.2167,WB,264,16,203,16,251.0,273.0,190.0,214.0
10059,49.8833,6.9667,WB,270,8,194,8,264.0,277.0,180.0,202.0
10061,49.8333,7.3333,WB,258,16,194,16,252.0,269.0,184.0,203.0
10063,49.7333,7.0,WB,266,6,207,7,257.0,286.0,194.0,234.0
10067,49.9667,6.5,WB,270,11,196,13,256.0,297.0,187.0,212.0
10086,50.3,6.7333,WB,255,13,200,15,242.0,268.0,194.0,209.0
10091,50.2833,6.6333,WB,261,15,205,16,255.0,281.0,190.0,223.0
10093,50.2,6.4167,WB,266,16,205,16,259.0,274.0,197.0,215.0
10110,49.6167,6.4333,WB,266,10,193,16,256.0,275.0,182.0,204.0
10117,49.7,6.9167,WB,260,16,200,16,242.0,274.0,184.0,221.0
10122,49.8,6.7167,WB,271,8,193,8,266.0,277.0,181.0,202.0
10130,49.9833,6.8833,WB,268,11,190,11,260.0,275.0,180.0,205.0
10133,49.9833,6.7667,WB,266,7,195,11,261.0,270.0,183.0,205.0
10134,49.9667,7.0,WB,255,5,190,16,247.0,262.0,183.0,201.0
10140,50.5167,7.9167,WB,271,6,208,6,251.0,292.0,198.0,222.0
10148,50.2333,7.8667,WB,258,14,196,15,246.0,265.0,182.0,208.0
10149,50.1333,7.75,WB,268,16,196,16,258.0,275.0,181.0,214.0
10151,50.1667,7.7333,WB,264,15,192,15,258.0,270.0,183.0,209.0
10164,50.2667,7.9833,WB,261,3,196,3,258.0,266.0,191.0,204.0
10169,50.45,7.9833,WB,260,11,192,13,254.0,271.0,180.0,212.0
10170,50.4333,7.8333,WB,255,16,198,16,233.0,276.0,188.0,208.0
10176,49.6333,8.3667,WB,272,16,180,16,261.0,287.0,173.0,195.0
10181,49.8333,8.0167,WB,261,9,185,8,248.0,267.0,179.0,195.0
10187,49.9167,8.1333,WB,259,3,193,3,254.0,263.0,183.0,202.0
10189,49.9333,8.1,WB,279,9,193,10,262.0,290.0,180.0,206.0
10199,49.6667,8.2333,WB,280,5,190,5,267.0,289.0,182.0,196.0
10218,49.5833,8.1667,WB,274,7,197,7,266.0,283.0,184.0,216.0
10219,49.5,8.0333,WB,267,6,195,7,249.0,277.0,182.0,203.0
10228,49.1167,8.15,WB,273,12,182,14,258.0,285.0,171.0,204.0
10230,49.5,7.9167,WB,265,16,189,16,257.0,272.0,183.0,198.0
10236,49.4667,7.5667,WB,273,12,201,11,265.0,282.0,193.0,211.0
10237,49.5833,7.7,WB,267,6,194,6,255.0,284.0,187.0,203.0
10238,49.5,7.7667,WB,254,16,194,16,233.0,270.0,180.0,211.0
10239,49.3833,7.6333,WB,266,15,198,15,254.0,283.0,184.0,214.0
10242,49.65,8.1,WB,270,15,182,15,263.0,279.0,165.0,198.0
10243,49.6,8.05,WB,256,4,196,5,251.0,264.0,185.0,216.0
10247,49.45,7.3167,WB,260,16,196,16,233.0,269.0,186.0,204.0
10259,49.5667,7.6167,WB,267,10,195,10,261.0,277.0,187.0,204.0
10268,49.4571,8.2892,WB,278,16,194,16,268.0,285.0,184.0,207.0
10283,49.1167,7.5667,WB,272,5,202,6,265.0,278.0,193.0,208.0
10288,49.2939,7.6128,WB,265,16,193,16,254.0,275.0,182.0,204.0
10295,49.5833,7.7667,WB,265,16,188,16,259.0,278.0,178.0,201.0
10306,49.35,7.4167,WB,263,15,193,16,259.0,270.0,178.0,204.0
10326,49.0167,10.2167,WB,257,16,191,16,245.0,272.0,169.0,209.0
10329,48.8667,10.25,WB,254,5,204,6,236.0,269.0,201.0,209.0
10330,48.75,10.3333,WB,252,15,194,16,232.0,272.0,179.0,210.0
10331,48.8833,9.9667,WB,265,3,197,5,256.0,270.0,168.0,211.0
10338,48.9333,9.3667,WB,268,5,186,6,264.0,271.0,179.0,198.0
10341,48.9833,9.3667,WB,261,16,190,16,236.0,275.0,178.0,207.0
10353,48.7,9.0,WB,267,16,195,16,259.0,276.0,182.0,211.0
10360,49.25,9.95,WB,265,16,197,16,255.0,278.0,181.0,207.0
10364,49.1333,10.2333,WB,266,16,200,16,257.0,275.0,191.0,209.0
10367,49.1333,10.1833,WB,256,16,197,16,250.0,268.0,188.0,207.0
10373,48.7244,9.2468,WB,264,15,191,16,258.0,274.0,177.0,201.0
10374,48.75,9.4833,WB,272,10,194,10,262.0,288.0,181.0,205.0
10382,48.6833,9.5167,WB,262,8,189,9,249.0,278.0,176.0,201.0
10387,48.6333,10.0167,WB,264,14,206,14,241.0,285.0,188.0,233.0
10396,49.2167,9.1,WB,268,16,182,16,258.0,278.0,167.0,197.0
10403,49.0833,9.1,WB,272,13,197,13,265.0,298.0,194.0,202.0
10405,49.2667,9.4,WB,264,4,194,4,255.0,275.0,184.0,213.0
10406,49.0833,9.15,WB,266,9,186,11,247.0,290.0,171.0,202.0
10412,49.15,9.3667,WB,268,5,187,5,264.0,273.0,177.0,198.0
10416,49.3833,9.7,WB,264,16,194,14,250.0,276.0,181.0,207.0
10422,48.8667,9.0333,WB,268,16,186,16,249.0,297.0,176.0,203.0
10426,48.8667,8.8667,WB,248,14,191,14,83.0,279.0,174.0,201.0
10427,48.7667,8.9333,WB,252,3,211,3,244.0,257.0,204.0,224.0
10431,48.9667,9.1333,WB,271,16,187,16,262.0,280.0,179.0,200.0
10439,48.9,9.0833,WB,260,6,190,16,258.0,267.0,178.0,201.0
10444,49.4333,10.1167,WB,257,15,189,15,248.0,268.0,173.0,206.0
10449,49.4833,9.7667,WB,266,16,188,16,258.0,281.0,171.0,203.0
10450,49.5333,9.9,WB,269,16,190,16,258.0,283.0,171.0,199.0
10451,49.4833,10.0,WB,260,15,192,14,231.0,277.0,180.0,205.0
10453,49.4333,9.8833,WB,259,5,186,5,255.0,270.0,179.0,198.0
10458,48.65,9.4667,WB,267,16,192,16,259.0,277.0,179.0,204.0
10461,48.65,9.5333,WB,280,3,193,13,273.0,290.0,181.0,208.0
10463,48.6167,9.5333,WB,265,3,188,3,263.0,270.0,180.0,198.0
10467,49.2333,9.6333,WB,257,3,188,3,251.0,262.0,180.0,198.0
10470,49.15,9.6167,WB,263,9,201,8,254.0,271.0,185.0,214.0
10473,49.25,9.5667,WB,260,8,195,8,253.0,272.0,177.0,205.0
10474,48.8,9.9333,WB,272,3,201,3,263.0,287.0,199.0,203.0
10476,48.8333,9.8,WB,258,6,192,7,243.0,274.0,180.0,202.0
10480,49.0167,9.9,WB,260,4,196,8,258.0,265.0,182.0,210.0
10487,49.0833,9.8833,WB,265,16,195,16,248.0,281.0,185.0,207.0
10491,48.5,10.1167,WB,265,16,197,16,258.0,277.0,186.0,203.0
10492,48.55,9.8,WB,261,16,205,16,249.0,275.0,195.0,212.0
10496,49.0667,8.8,WB,262,16,186,16,244.0,277.0,175.0,198.0
10498,48.9667,8.9667,WB,268,6,186,14,252.0,277.0,170.0,201.0
10511,48.8833,9.35,WB,270,15,183,13,258.0,282.0,171.0,205.0
10525,49.1333,8.5833,WB,275,16,196,16,251.0,297.0,164.0,214.0
10526,49.1,8.65,WB,267,16,183,16,258.0,275.0,175.0,195.0
10538,49.4,9.4,WB,253,14,193,13,245.0,271.0,181.0,203.0
10540,49.4,9.5667,WB,260,12,190,13,254.0,272.0,179.0,202.0
10541,49.5333,9.55,WB,261,16,194,16,256.0,269.0,181.0,206.0
10542,49.5333,9.3167,WB,262,16,194,15,257.0,269.0,181.0,204.0
10543,49.6333,9.4167,WB,261,5,193,5,258.0,265.0,181.0,203.0
10544,49.3667,9.6167,WB,258,10,191,10,249.0,265.0,175.0,204.0
10549,49.4667,9.5833,WB,264,16,192,16,253.0,273.0,180.0,205.0
10556,49.3333,8.75,WB,269,12,189,16,258.0,288.0,176.0,201.0
10561,49.3833,8.8,WB,267,8,185,8,259.0,272.0,176.0,194.0
10564,49.2667,8.75,WB,245,16,182,16,74.0,271.0,142.0,215.0
10565,49.3833,8.8833,WB,259,3,197,3,252.0,265.0,188.0,202.0
10570,49.0333,8.7,WB,270,16,184,16,263.0,277.0,165.0,202.0
10572,49.0833,8.3833,WB,256,16,194,16,241.0,263.0,185.0,203.0
10576,49.0167,8.5,WB,264,9,181,11,246.0,289.0,170.0,193.0
10578,48.9667,8.3,WB,268,11,186,11,251.0,281.0,177.0,201.0
10583,49.4,8.5333,WB,278,16,181,16,265.0,293.0,169.0,199.0
10597,49.4667,9.2167,WB,270,3,194,8,269.0,272.0,184.0,207.0
10600,49.4167,9.2833,WB,261,16,191,16,241.0,273.0,181.0,202.0
10606,48.9,8.5667,WB,271,13,190,14,262.0,280.0,177.0,202.0
10612,49.1833,8.9833,WB,263,4,186,4,260.0,268.0,180.0,194.0
10616,49.3333,8.9167,WB,272,7,195,7,270.0,277.0,185.0,202.0
10619,49.3333,8.95,WB,261,16,185,16,245.0,272.0,177.0,198.0
10622,49.0833,8.85,WB,275,9,191,8,267.0,285.0,185.0,200.0
10631,49.1,8.85,WB,235,9,192,9,82.0,293.0,183.0,202.0
10633,49.7667,9.6167,WB,251,4,183,5,237.0,264.0,171.0,189.0
10634,49.75,9.3167,WB,267,8,192,8,261.0,272.0,180.0,199.0
10635,49.7,9.8,WB,265,7,193,7,259.0,272.0,182.0,203.0
10643,49.6667,9.65,WB,263,12,189,15,254.0,271.0,180.0,199.0
10644,49.6833,9.6833,WB,260,7,188,7,253.0,266.0,181.0,198.0
10645,49.75,9.4833,WB,263,15,195,16,257.0,269.0,183.0,208.0
10651,48.7,8.1333,WB,262,15,182,16,248.0,285.0,171.0,199.0
10653,48.6167,8.05,WB,270,16,181,16,260.0,280.0,172.0,203.0
10658,47.9,8.4333,WB,256,5,203,5,248.0,271.0,190.0,210.0
10659,47.95,8.5,WB,259,16,200,16,253.0,265.0,189.0,209.0
10664,47.9333,8.7333,WB,258,3,208,3,256.0,260.0,205.0,213.0
10669,48.1167,8.0,WB,276,7,202,7,273.0,280.0,196.0,209.0
10672,48.1333,7.7,WB,283,5,181,6,272.0,291.0,174.0,191.0
10689,48.4667,7.8167,WB,282,6,185,6,278.0,286.0,180.0,197.0
10699,47.7667,8.7833,WB,268,9,188,6,264.0,272.0,180.0,200.0
10700,47.7333,9.0667,WB,265,16,185,16,256.0,272.0,176.0,200.0
10706,47.8167,8.6667,WB,260,16,199,16,241.0,271.0,180.0,210.0
10708,48.3333,7.8833,WB,275,16,194,16,251.0,302.0,171.0,208.0
10723,47.65,7.8333,WB,263,7,189,7,257.0,270.0,181.0,199.0
10725,47.6,7.6333,WB,274,14,183,16,258.0,292.0,174.0,197.0
10729,47.8667,7.6,WB,284,16,181,16,268.0,301.0,172.0,194.0
10731,47.8167,7.6333,WB,278,16,185,14,267.0,299.0,172.0,205.0
10751,48.5333,8.0833,WB,277,13,182,15,270.0,291.0,172.0,194.0
10752,48.4667,7.95,WB,269,16,181,16,257.0,284.0,166.0,196.0
10767,47.6,7.8833,WB,259,14,186,14,245.0,279.0,171.0,201.0
10775,48.0,9.0333,WB,261,16,204,16,249.0,274.0,191.0,218.0
10786,47.7667,9.3167,WB,271,16,194,16,262.0,286.0,181.0,204.0
10790,48.15,8.25,WB,265,8,225,9,261.0,273.0,209.0,240.0
10801,47.6271,8.1475,WB,268,16,202,16,260.0,276.0,187.0,210.0
10802,47.7167,8.4333,WB,265,12,200,16,250.0,278.0,186.0,212.0
10810,48.2833,8.0833,WB,283,16,183,16,279.0,290.0,174.0,197.0
10812,48.4167,8.0833,WB,274,9,193,9,261.0,300.0,179.0,209.0
10816,48.2833,8.85,WB,265,16,203,16,248.0,288.0,186.0,216.0
10824,48.2,9.7667,WB,257,13,193,13,240.0,272.0,181.0,201.0
10830,48.0167,9.65,WB,263,5,196,5,261.0,272.0,181.0,206.0
10839,48.6333,8.6333,WB,267,16,204,16,257.0,279.0,192.0,231.0
10848,48.2833,9.7167,WB,262,16,196,16,256.0,271.0,180.0,211.0
10851,48.35,9.8167,WB,260,16,194,16,244.0,274.0,181.0,209.0
10859,48.4167,8.4667,WB,269,7,215,11,251.0,289.0,197.0,235.0
10861,48.4167,8.5,WB,261,13,214,13,236.0,295.0,197.0,231.0
10865,48.3167,9.0667,WB,255,9,212,9,230.0,271.0,189.0,235.0
10869,48.45,8.6833,WB,256,16,191,16,248.0,264.0,181.0,205.0
10886,47.7667,9.5333,WB,268,5,196,9,259.0,273.0,180.0,212.0
10887,47.9333,9.75,WB,265,11,193,11,257.0,272.0,180.0,208.0
10894,48.5333,9.2,WB,262,15,183,16,249.0,277.0,169.0,196.0
10903,48.1667,8.6333,WB,247,10,202,10,232.0,283.0,191.0,217.0
10906,47.9333,9.55,WB,264,16,200,16,256.0,273.0,187.0,213.0
10907,48.0833,9.3667,WB,278,14,207,15,260.0,293.0,190.0,223.0
10909,48.1833,9.5,WB,248,10,194,13,231.0,273.0,187.0,206.0
10916,47.9833,9.3333,WB,265,4,198,4,261.0,273.0,193.0,201.0
10918,48.1833,9.2833,WB,258,4,214,3,252.0,263.0,203.0,232.0
10919,48.0667,9.1833,WB,260,10,198,11,253.0,272.0,189.0,205.0
10920,48.0167,9.25,WB,263,16,195,16,235.0,283.0,139.0,212.0
10932,48.4167,9.05,WB,259,8,193,8,256.0,265.0,182.0,202.0
10935,48.4667,8.9333,WB,260,16,188,16,257.0,270.0,171.0,208.0
10954,48.05,10.8833,WB,262,16,193,15,232.0,272.0,177.0,204.0
10962,47.8667,12.1333,WB,278,15,188,14,263.0,291.0,174.0,209.0
10964,48.4667,11.1333,WB,268,8,187,11,258.0,295.0,174.0,198.0
10968,48.5833,11.0833,WB,264,16,190,16,253.0,275.0,179.0,203.0
10970,48.2333,12.6833,WB,263,4,188,7,251.0,273.0,180.0,201.0
10971,48.15,12.8333,WB,270,14,186,15,261.0,280.0,167.0,201.0
10983,47.85,12.0667,WB,267,16,187,16,252.0,278.0,173.0,199.0
10996,48.3833,11.4167,WB,258,14,189,16,247.0,270.0,173.0,201.0
11003,48.0333,11.9,WB,257,7,196,9,244.0,268.0,182.0,206.0
11004,48.05,11.95,WB,262,15,190,14,257.0,270.0,176.0,200.0
11009,48.3167,11.9167,WB,265,14,188,15,240.0,274.0,171.0,199.0
11010,48.2833,11.8333,WB,270,15,189,16,262.0,281.0,179.0,204.0
11012,48.3833,12.1833,WB,261,9,185,15,252.0,271.0,169.0,197.0
11032,48.7833,11.6,WB,268,16,189,16,261.0,277.0,175.0,200.0
11033,48.7833,11.2833,WB,264,16,186,16,258.0,274.0,173.0,201.0
11035,47.95,11.1,WB,268,13,195,14,257.0,275.0,183.0,210.0
11045,48.05,11.1,WB,259,3,189,3,256.0,262.0,181.0,200.0
11049,47.9333,12.9333,WB,261,6,181,6,257.0,268.0,172.0,189.0
11055,48.0667,12.7667,WB,276,7,199,7,267.0,284.0,185.0,222.0
11071,48.35,12.45,WB,264,16,188,16,257.0,277.0,176.0,200.0
11076,48.1167,11.7333,WB,272,8,192,9,264.0,285.0,180.0,212.0
11080,48.0167,11.7333,WB,269,7,203,5,258.0,276.0,198.0,212.0
11087,48.6,11.6333,WB,261,13,191,13,254.0,270.0,176.0,202.0
