climate station,lat,long,crop,avg sowing doy,# values sowing,avg harvest doy,# values harvest,earliest sowing doy,latest sowing doy,earliest harvest doy,latest harvest doy
13326,50.9667,12.1333,WW,280,7,228,,261,293,218,241
13330,52.0333,12.3,WW,288,3,219,,285,291,213,228
13339,50.8833,12.0833,WW,263,5,214,,257,268,205,222
13346,50.9667,11.35,WW,275,16,213,,265,284,199,234
13355,51.05,12.35,WW,280,15,214,,268,293,201,235
13370,51.3,11.2167,WW,270,16,209,,251,293,198,222
13372,51.3167,11.3833,WW,283,10,207,,275,290,199,218
13373,51.4,11.0167,WW,281,4,216,,278,291,208,226
13379,50.6333,10.15,WW,279,6,234,,269,284,220,242
13392,50.3,10.8167,WW,272,6,215,,262,288,202,227
13394,50.95,11.75,WW,284,8,222,,259,301,216,234
13400,51.0667,10.8333,WW,272,16,211,,262,286,198,218
13406,50.8,12.2333,WW,280,16,221,,272,294,208,235
13409,50.7833,12.0667,WW,287,10,224,,270,303,197,248
13410,51.0333,10.7167,WW,272,15,226,,253,288,213,246
13417,50.9833,10.6833,WW,285,13,222,,274,293,212,242
13424,50.6167,12.1333,WW,272,10,225,,261,289,214,242
13425,50.7,12.1667,WW,282,16,218,,273,289,207,235
13427,51.3833,9.9667,WW,277,3,220,,264,293,214,226
13431,51.2667,10.1667,WW,284,15,226,,269,293,207,241
13443,51.4,10.05,WW,268,6,217,,262,282,211,225
13445,50.4333,10.9167,WW,284,16,231,,264,300,213,247
13446,50.3667,10.6,WW,273,16,220,,247,293,198,248
13448,50.4333,10.7333,WW,271,4,220,,270,272,215,226
13451,50.5167,10.85,WW,274,5,224,,267,281,217,231
13458,50.6833,10.9167,WW,275,10,232,,247,304,216,249
13464,50.8333,11.4167,WW,280,15,227,,268,301,206,243
13465,50.8,11.5333,WW,290,4,218,,284,296,208,241
13475,51.1833,10.7,WW,275,16,223,,262,298,211,239
13478,50.4833,11.6667,WW,267,3,233,,264,271,226,239
13479,50.4186,11.53,WW,275,3,238,,268,287,237,239
13490,50.55,10.2833,WW,270,16,224,,261,297,208,248
13494,50.5,10.35,WW,273,14,222,,257,293,195,233
13497,50.6,10.3,WW,278,9,223,,269,290,213,230
13499,50.6667,10.3667,WW,272,12,224,,259,283,209,237
13501,51.1667,10.3333,WW,267,16,229,,253,277,216,248
13505,51.1167,10.4333,WW,282,5,222,,268,310,204,232
13507,51.25,10.4,WW,270,16,225,,264,281,214,240
13509,51.2,10.4667,WW,271,9,216,,263,291,199,241
13525,51.5,10.7,WW,277,4,223,,268,283,215,235
13531,51.4333,10.7333,WW,266,16,219,,244,296,202,238
13537,51.45,10.8333,WW,281,14,216,,251,296,206,232
13540,50.6167,11.6,WW,280,15,228,,267,302,212,242
13556,50.5833,11.5833,WW,273,15,224,,267,283,211,239
13573,50.75,10.35,WW,277,13,216,,265,296,200,237
13584,50.8833,12.3667,WW,272,16,215,,264,282,198,247
13586,51.1833,10.95,WW,267,16,216,,260,282,197,240
13587,51.1167,11.3333,WW,273,11,215,,263,281,199,229
13588,51.15,11.2833,WW,274,4,213,,270,278,210,215
13589,51.2167,11.0833,WW,268,16,214,,256,279,197,237
13596,51.3,10.7667,WW,266,16,216,,262,280,200,231
13601,50.3,11.2333,WW,278,16,219,,265,297,206,226
13602,50.35,11.0667,WW,286,9,236,,267,301,228,251
13605,50.8333,11.7167,WW,286,4,221,,282,297,207,231
13618,50.5167,10.7667,WW,287,15,226,,271,295,212,247
13622,51.0667,11.3333,WW,277,16,215,,268,285,202,230
13626,50.8667,11.2,WW,268,16,220,,256,290,210,237
13629,51.0167,11.2167,WW,265,7,209,,262,268,198,221
13635,51.4,10.4833,WW,274,12,231,,263,296,216,250
13639,51.4,10.4167,WW,266,12,223,,245,286,211,237
13640,51.4833,10.4833,WW,270,7,231,,262,284,217,244
13642,51.35,10.3333,WW,281,16,225,,270,290,204,249
13646,51.4333,10.35,WW,272,8,228,,263,284,214,242
13655,50.8833,10.9,WW,269,10,226,,256,279,209,241
13658,52.7667,12,WW,279,7,212,,266,302,202,218
13664,53.8667,8.6333,WW,270,12,217,,261,279,198,232
13685,52.2167,8.1167,WW,287,7,222,,278,297,218,230
13719,50.9167,7.65,WW,295,6,226,,285,304,218,238
13783,54.3833,13.6333,WW,263,6,217,,252,278,210,223
13920,51.9,9.8667,WW,265,4,222,,256,273,214,230
13921,52.3833,10.4167,WW,276,5,222,,274,280,209,239
13922,52.5,7.95,WW,287,7,217,,280,300,210,230
13927,53.5833,8.3667,WW,271,6,227,,261,280,220,242
13928,50.1833,9.15,WW,280,5,209,,268,288,202,215
13929,48.2333,10.9833,WW,277,7,216,,270,287,206,231
13930,50.35,8.1667,WW,273,16,212,,265,281,196,225
13935,48.6167,13.5,WW,280,7,211,,264,293,207,222
13939,54.1,11.85,WW,265,6,228,,246,277,219,233
13940,50.4333,10.7167,WW,268,4,225,,250,288,217,235
13950,51.3167,12.85,WW,279,6,216,,275,285,205,231
13951,53.7667,11.25,WW,264,7,221,,250,288,209,234
13955,53.8333,11.1833,WW,255,3,220,,244,269,204,232
13957,51.8333,12.2167,WW,284,7,215,,272,301,205,235
13958,51.7667,6.8333,WW,284,5,214,,277,304,212,218
13962,51.3,13.0667,WW,270,7,206,,260,277,197,218
13999,47.6667,9.1833,WW,293,7,213,,286,299,200,220
14140,50.3,8.7833,WW,275,5,210,,274,277,199,222
14330,50.3,10.2167,WW,273,5,206,,265,287,199,214
14434,54.25,9.7,WW,267,3,220,,265,271,215,226
15000,50.7983,6.0244,WW,278,4,215,,274,288,214,217
15005,51.7333,12.0333,WW,271,4,218,,264,277,212,226
15021,50.8667,6.6833,WW,286,4,209,,277,295,199,218
15035,51.3,12.1667,WW,265,4,208,,260,270,203,214
15037,51.45,7.4167,WW,280,4,205,,274,287,196,213
15042,49.7842,7.9658,WW,267,4,214,,263,274,212,219
15089,51.8167,12.3,WW,287,7,211,,278,295,203,223
15094,50.45,7.5333,WW,272,14,202,,268,280,193,214
15107,53.9667,11.55,WW,268,3,216,,262,278,206,223
15138,51.0333,12.5167,WW,280,3,219,,272,291,211,229
15139,49.65,11.4667,WW,275,3,219,,274,277,209,229
15143,50.8167,7.75,WW,286,6,218,,270,300,206,230
15148,52.35,11.3667,WW,280,3,215,,273,289,209,222
15151,51.1,12.1333,WW,263,3,202,,259,268,199,205
15250,52.0539,9.9089,WW,275,3,218,,271,280,214,225
15251,52.6325,7.1119,WW,283,3,223,,278,288,216,231
15252,51.0219,10.5158,WW,284,16,228,,266,303,214,244
15253,52.2174,12.1634,WW,284,8,209,,274,293,200,225
15447,50.6275,11.8692,WW,281,16,223,,264,296,214,234
15449,50.2553,10.6832,WW,276,16,221,,245,305,197,234
15450,51.2361,13.7956,WW,284,5,214,,278,294,205,224
15451,52.8567,11.14,WW,274,5,216,,271,280,201,226
15459,50.7353,13.0267,WW,284,16,231,,269,300,208,250
15465,51.3426,9.9427,WW,261,16,233,,250,290,203,265
15467,50.5085,10.4365,WW,278,15,227,,255,324,209,250
15474,49.8397,12.0471,WW,280,16,225,,261,294,208,234
15475,49.9808,11.8377,WW,295,15,235,,283,319,215,248
15479,48.999,10.7015,WW,283,6,215,,278,295,201,228
15480,50.7446,9.345,WW,277,16,217,,264,292,208,227
15493,48.0049,7.8482,WW,293,3,204,,291,298,201,207
15495,50.6827,9.0353,WW,281,16,219,,270,288,207,242
15496,49.507,6.5229,WW,288,5,218,,274,305,214,228
15497,51.5718,14.4767,WW,282,16,210,,268,288,203,218
15500,53.3079,12.294,WW,270,16,220,,251,282,210,232
15501,54.4401,13.1785,WW,260,16,215,,234,279,206,230
15504,51.9865,14.3034,WW,276,9,215,,266,288,207,224
15507,54.2637,12.472,WW,264,15,222,,246,285,210,238
15508,53.4585,12.2417,WW,265,16,217,,253,295,206,233
15545,49.0059,9.7684,WW,281,7,210,,276,287,199,217
15920,50.8499,13.7629,WW,252,3,213,,247,258,201,222
