climate station,lat,long,crop,avg sowing doy,# values sowing,avg harvest doy,# values harvest,earliest sowing doy,latest sowing doy,earliest harvest doy,latest harvest doy
9766,51.3333,9.1667,WR,256,4,219,4,251.0,271.0,211.0,224.0
9768,51.241,9.2629,WR,265,14,219,15,253.0,269.0,198.0,230.0
9770,50.9,9.2167,WR,272,4,200,7,263.0,295.0,155.0,218.0
9776,50.8667,9.35,WR,267,8,212,9,259.0,275.0,198.0,230.0
9777,50.8667,9.4667,WR,273,16,218,16,263.0,284.0,209.0,228.0
9778,51.0,9.0667,WR,266,15,217,15,261.0,272.0,209.0,225.0
9794,50.05,8.3,WR,274,4,210,5,265.0,291.0,201.0,218.0
9798,50.8,8.5833,WR,267,16,210,16,261.0,277.0,197.0,222.0
9816,50.7167,8.4333,WR,269,5,222,9,264.0,274.0,208.0,232.0
9833,50.15,8.75,WR,270,16,206,16,262.0,274.0,197.0,222.0
9835,50.15,8.8333,WR,281,5,207,5,263.0,293.0,188.0,230.0
9837,50.1667,8.9833,WR,282,11,204,11,274.0,293.0,196.0,210.0
9845,50.3167,8.15,WR,275,3,209,3,271.0,277.0,209.0,210.0
9852,50.0167,8.4333,WR,272,8,203,7,269.0,280.0,196.0,207.0
9860,50.1167,8.3667,WR,268,8,212,10,254.0,279.0,205.0,222.0
9881,50.2667,9.5167,WR,273,8,211,7,256.0,286.0,202.0,226.0
9883,50.2833,9.3667,WR,286,9,209,9,263.0,294.0,201.0,215.0
9896,50.1667,8.0667,WR,271,6,214,7,264.0,275.0,204.0,230.0
9901,50.3,8.5167,WR,270,7,213,9,258.0,282.0,205.0,219.0
9905,50.25,8.35,WR,259,11,216,11,246.0,272.0,200.0,230.0
9913,50.5167,8.3833,WR,263,8,214,7,244.0,285.0,195.0,225.0
9920,50.6167,8.6333,WR,253,7,203,8,243.0,259.0,195.0,214.0
9923,50.5333,8.5,WR,271,16,210,16,263.0,285.0,197.0,230.0
9925,50.675,8.7067,WR,268,8,212,8,257.0,282.0,203.0,220.0
9942,50.45,7.2167,WR,251,6,211,6,240.0,271.0,201.0,226.0
9954,50.6833,7.6833,WR,265,12,214,12,255.0,283.0,204.0,222.0
9955,50.7333,7.9667,WR,258,4,227,4,256.0,261.0,216.0,236.0
9968,49.6333,7.2833,WR,266,13,217,14,255.0,275.0,191.0,232.0
9975,49.75,7.3,WR,274,8,212,7,263.0,282.0,200.0,220.0
9993,49.8833,7.8,WR,274,14,201,16,263.0,286.0,186.0,222.0
9996,49.7833,7.65,WR,258,10,219,10,245.0,285.0,201.0,224.0
10010,50.3,7.1667,WR,274,9,212,10,267.0,296.0,191.0,242.0
10015,50.3333,7.3167,WR,266,16,205,16,262.0,271.0,195.0,221.0
10024,50.5667,7.6167,WR,276,10,216,11,272.0,281.0,209.0,225.0
10031,50.1667,7.55,WR,266,7,210,8,262.0,270.0,197.0,225.0
10040,49.9833,7.6,WR,280,3,227,4,272.0,289.0,222.0,235.0
10050,49.7333,6.65,WR,276,16,211,16,253.0,289.0,201.0,225.0
10051,49.85,7.1167,WR,278,3,226,3,268.0,290.0,224.0,228.0
10052,49.8833,7.2167,WR,280,10,223,11,268.0,292.0,210.0,236.0
10059,49.8833,6.9667,WR,272,8,205,8,266.0,279.0,201.0,210.0
10061,49.8333,7.3333,WR,274,4,225,5,270.0,284.0,217.0,230.0
10063,49.7333,7.0,WR,271,3,211,3,262.0,287.0,200.0,220.0
10091,50.2833,6.6333,WR,268,14,228,15,255.0,283.0,212.0,248.0
10093,50.2,6.4167,WR,281,16,225,16,276.0,286.0,213.0,235.0
10117,49.7,6.9167,WR,267,16,217,16,253.0,291.0,203.0,237.0
10122,49.8,6.7167,WR,271,8,205,8,266.0,277.0,201.0,210.0
10130,49.9833,6.8833,WR,277,7,204,8,268.0,289.0,197.0,213.0
10133,49.9833,6.7667,WR,278,5,219,5,267.0,289.0,214.0,223.0
10149,50.1333,7.75,WR,277,13,213,15,268.0,288.0,199.0,234.0
10151,50.1667,7.7333,WR,271,3,214,3,266.0,277.0,210.0,218.0
10155,50.3,7.6,WR,279,3,221,3,270.0,288.0,209.0,229.0
10170,50.4333,7.8333,WR,261,16,217,16,238.0,279.0,200.0,236.0
10176,49.6333,8.3667,WR,280,11,202,16,273.0,291.0,190.0,215.0
10181,49.8333,8.0167,WR,269,6,209,7,247.0,277.0,197.0,219.0
10199,49.6667,8.2333,WR,277,8,197,12,269.0,284.0,187.0,206.0
10216,49.0333,8.0,WR,271,15,198,15,257.0,283.0,190.0,206.0
10218,49.5833,8.1667,WR,276,8,206,8,264.0,286.0,187.0,219.0
10219,49.5,8.0333,WR,276,6,213,7,265.0,288.0,197.0,228.0
10228,49.1167,8.15,WR,279,4,208,6,262.0,291.0,201.0,220.0
10230,49.5,7.9167,WR,267,16,202,16,262.0,271.0,188.0,220.0
10236,49.4667,7.5667,WR,280,12,212,12,274.0,288.0,194.0,223.0
10237,49.5833,7.7,WR,277,6,207,6,266.0,287.0,197.0,222.0
10238,49.5,7.7667,WR,266,16,209,16,258.0,287.0,193.0,221.0
10239,49.3833,7.6333,WR,272,15,209,15,258.0,298.0,195.0,219.0
10242,49.65,8.1,WR,272,15,204,15,265.0,283.0,191.0,213.0
10243,49.6,8.05,WR,262,4,212,5,252.0,270.0,208.0,222.0
10247,49.45,7.3167,WR,274,16,214,16,264.0,283.0,202.0,229.0
10259,49.5667,7.6167,WR,271,8,216,7,261.0,279.0,207.0,235.0
10261,49.2667,8.2167,WR,277,16,206,16,268.0,292.0,193.0,222.0
10268,49.4571,8.2892,WR,283,16,201,16,279.0,288.0,187.0,211.0
10283,49.1167,7.5667,WR,272,11,209,10,261.0,281.0,198.0,223.0
10288,49.2939,7.6128,WR,275,14,216,14,265.0,293.0,200.0,233.0
10306,49.35,7.4167,WR,267,15,210,16,255.0,282.0,194.0,222.0
10326,49.0167,10.2167,WR,264,15,208,16,249.0,295.0,195.0,217.0
10329,48.8667,10.25,WR,223,4,211,6,279.0,283.0,199.0,225.0
10330,48.75,10.3333,WR,261,14,213,16,244.0,277.0,196.0,232.0
10340,48.9333,9.75,WR,279,5,225,4,275.0,287.0,218.0,233.0
10341,48.9833,9.3667,WR,274,7,196,11,254.0,293.0,185.0,221.0
10353,48.7,9.0,WR,268,16,210,16,256.0,277.0,198.0,230.0
10360,49.25,9.95,WR,264,15,208,16,252.0,275.0,196.0,217.0
10373,48.7244,9.2468,WR,278,13,205,14,270.0,285.0,194.0,214.0
10382,48.6833,9.5167,WR,276,9,200,9,253.0,297.0,195.0,205.0
10387,48.6333,10.0167,WR,269,12,223,16,249.0,287.0,207.0,233.0
10396,49.2167,9.1,WR,271,12,199,14,259.0,281.0,189.0,209.0
10403,49.0833,9.1,WR,263,14,199,14,253.0,270.0,192.0,208.0
10405,49.2667,9.4,WR,271,4,205,4,261.0,284.0,203.0,210.0
10406,49.0833,9.15,WR,277,15,202,16,258.0,291.0,186.0,212.0
10422,48.8667,9.0333,WR,257,14,197,15,244.0,271.0,183.0,221.0
10426,48.8667,8.8667,WR,275,14,208,14,263.0,287.0,195.0,218.0
10427,48.7667,8.9333,WR,255,3,212,3,246.0,261.0,204.0,223.0
10431,48.9667,9.1333,WR,271,8,202,8,268.0,276.0,192.0,206.0
10444,49.4333,10.1167,WR,254,4,216,5,252.0,258.0,209.0,231.0
10449,49.4833,9.7667,WR,268,12,203,12,258.0,291.0,195.0,222.0
10450,49.5333,9.9,WR,267,7,212,5,253.0,288.0,199.0,222.0
10451,49.4833,10.0,WR,259,15,212,15,248.0,265.0,195.0,226.0
10453,49.4333,9.8833,WR,268,5,203,5,259.0,277.0,192.0,209.0
10474,48.8,9.9333,WR,278,3,214,3,275.0,284.0,198.0,225.0
10487,49.0833,9.8833,WR,280,3,213,4,263.0,293.0,207.0,224.0
10496,49.0667,8.8,WR,265,16,195,16,248.0,278.0,181.0,208.0
10525,49.1333,8.5833,WR,284,15,198,16,251.0,306.0,173.0,217.0
10526,49.1,8.65,WR,277,7,200,7,268.0,288.0,191.0,208.0
10536,49.2167,8.5167,WR,274,12,200,16,260.0,289.0,186.0,207.0
10542,49.5333,9.3167,WR,264,16,210,16,256.0,270.0,183.0,236.0
10544,49.3667,9.6167,WR,259,10,202,10,254.0,268.0,181.0,212.0
10561,49.3833,8.8,WR,269,6,204,7,260.0,280.0,193.0,210.0
10564,49.2667,8.75,WR,279,3,218,3,277.0,284.0,216.0,222.0
10565,49.3833,8.8833,WR,260,3,205,3,255.0,263.0,205.0,206.0
10570,49.0333,8.7,WR,279,12,204,11,260.0,286.0,197.0,214.0
10572,49.0833,8.3833,WR,272,16,200,16,256.0,286.0,188.0,213.0
10576,49.0167,8.5,WR,291,4,200,8,278.0,298.0,191.0,211.0
10578,48.9667,8.3,WR,270,11,199,11,257.0,283.0,190.0,203.0
10583,49.4,8.5333,WR,282,16,199,16,271.0,299.0,180.0,222.0
10597,49.4667,9.2167,WR,263,7,213,13,254.0,272.0,196.0,231.0
10606,48.9,8.5667,WR,278,3,204,11,257.0,291.0,194.0,213.0
10616,49.3333,8.9167,WR,277,7,205,7,264.0,286.0,193.0,212.0
10619,49.3333,8.95,WR,270,16,204,16,256.0,280.0,193.0,214.0
10622,49.0833,8.85,WR,265,3,200,3,263.0,270.0,198.0,203.0
10631,49.1,8.85,WR,291,9,202,9,274.0,298.0,171.0,212.0
10633,49.7667,9.6167,WR,267,4,206,4,248.0,275.0,200.0,211.0
10634,49.75,9.3167,WR,290,8,208,8,283.0,294.0,199.0,223.0
10645,49.75,9.4833,WR,259,12,211,16,253.0,263.0,201.0,222.0
10651,48.7,8.1333,WR,275,14,198,16,253.0,292.0,185.0,214.0
10653,48.6167,8.05,WR,273,14,195,14,261.0,286.0,184.0,205.0
10658,47.9,8.4333,WR,268,5,218,5,258.0,274.0,194.0,232.0
10659,47.95,8.5,WR,264,16,220,16,258.0,272.0,201.0,233.0
10669,48.1167,8.0,WR,277,7,205,7,273.0,280.0,196.0,211.0
10676,48.1833,8.1,WR,271,11,220,11,256.0,285.0,211.0,232.0
10700,47.7333,9.0667,WR,282,15,200,15,269.0,298.0,183.0,235.0
10706,47.8167,8.6667,WR,265,11,208,10,242.0,275.0,197.0,218.0
10708,48.3333,7.8833,WR,279,11,205,12,258.0,304.0,193.0,219.0
10725,47.6,7.6333,WR,295,16,201,16,286.0,308.0,186.0,208.0
10729,47.8667,7.6,WR,290,16,198,16,281.0,298.0,188.0,208.0
10731,47.8167,7.6333,WR,280,15,202,15,265.0,299.0,188.0,221.0
10751,48.5333,8.0833,WR,291,12,197,13,281.0,302.0,190.0,202.0
10767,47.6,7.8833,WR,266,15,212,15,258.0,283.0,195.0,222.0
10775,48.0,9.0333,WR,272,9,213,9,266.0,282.0,142.0,235.0
10790,48.15,8.25,WR,276,9,234,10,272.0,283.0,227.0,245.0
10795,48.1167,8.25,WR,287,4,230,5,284.0,294.0,217.0,242.0
10810,48.2833,8.0833,WR,284,15,201,15,277.0,295.0,191.0,212.0
10812,48.4167,8.0833,WR,282,8,203,9,265.0,296.0,181.0,220.0
10816,48.2833,8.85,WR,270,3,215,12,267.0,276.0,198.0,228.0
10824,48.2,9.7667,WR,272,13,215,13,272.0,275.0,205.0,223.0
10839,48.6333,8.6333,WR,283,9,223,8,273.0,291.0,202.0,233.0
10846,48.6167,8.65,WR,279,3,221,3,275.0,284.0,217.0,223.0
10848,48.2833,9.7167,WR,278,16,212,16,268.0,291.0,196.0,225.0
10851,48.35,9.8167,WR,262,7,207,8,255.0,273.0,203.0,212.0
10858,48.4667,8.4333,WR,259,9,207,9,246.0,264.0,197.0,219.0
10859,48.4167,8.4667,WR,274,13,226,12,255.0,291.0,202.0,247.0
10865,48.3167,9.0667,WR,269,8,219,9,247.0,277.0,207.0,234.0
10869,48.45,8.6833,WR,259,16,205,16,245.0,264.0,193.0,222.0
10894,48.5333,9.2,WR,262,6,217,7,252.0,273.0,206.0,225.0
10906,47.9333,9.55,WR,269,10,216,11,262.0,278.0,201.0,240.0
10907,48.0833,9.3667,WR,281,16,218,14,271.0,299.0,201.0,232.0
10919,48.0667,9.1833,WR,272,10,217,10,267.0,279.0,207.0,224.0
10920,48.0167,9.25,WR,270,16,218,16,265.0,275.0,204.0,234.0
10932,48.4167,9.05,WR,271,8,206,8,265.0,275.0,197.0,214.0
10935,48.4667,8.9333,WR,265,6,201,12,262.0,274.0,192.0,213.0
10954,48.05,10.8833,WR,267,16,212,16,261.0,275.0,197.0,224.0
10962,47.8667,12.1333,WR,279,15,208,12,256.0,292.0,181.0,224.0
10971,48.15,12.8333,WR,264,13,203,16,256.0,277.0,194.0,216.0
10996,48.3833,11.4167,WR,266,13,212,15,252.0,282.0,197.0,225.0
11003,48.0333,11.9,WR,256,9,206,9,234.0,288.0,169.0,225.0
11004,48.05,11.95,WR,270,12,208,13,259.0,284.0,197.0,221.0
11033,48.7833,11.2833,WR,258,16,210,16,242.0,283.0,191.0,222.0
11049,47.9333,12.9333,WR,265,6,209,6,259.0,279.0,200.0,217.0
11071,48.35,12.45,WR,266,16,207,16,251.0,275.0,187.0,221.0
11080,48.0167,11.7333,WR,265,4,214,6,264.0,267.0,197.0,236.0
11087,48.6,11.6333,WR,269,12,206,12,264.0,275.0,192.0,231.0
11099,47.8167,10.9,WR,270,14,223,14,258.0,280.0,207.0,244.0
11101,48.6333,11.3167,WR,267,16,206,16,261.0,273.0,194.0,222.0
11129,48.0833,12.5667,WR,266,6,218,9,238.0,276.0,209.0,240.0
11131,48.0333,12.55,WR,263,16,214,16,252.0,285.0,198.0,223.0
11162,48.8333,12.9667,WR,280,8,208,7,271.0,288.0,196.0,213.0
11163,48.8833,12.6,WR,271,14,203,14,267.0,277.0,191.0,211.0
11170,49.0667,12.6167,WR,264,15,205,15,245.0,284.0,182.0,234.0
11174,48.8167,12.8,WR,274,8,204,7,268.0,280.0,189.0,212.0
11176,48.6167,12.5333,WR,277,8,215,8,254.0,295.0,209.0,224.0
11177,48.65,12.5667,WR,281,8,211,8,262.0,295.0,196.0,218.0
11193,48.85,13.3333,WR,273,3,221,4,249.0,286.0,218.0,224.0
11207,48.8167,11.85,WR,262,6,204,6,251.0,274.0,195.0,212.0
11214,49.1333,12.7333,WR,275,16,206,16,261.0,283.0,195.0,213.0
11220,48.5833,12.1833,WR,272,6,210,7,264.0,284.0,200.0,216.0
11228,48.7333,12.3,WR,266,12,205,15,260.0,274.0,189.0,217.0
11245,48.4333,13.0167,WR,269,5,203,5,258.0,282.0,196.0,208.0
11254,48.9667,13.1333,WR,271,16,225,16,255.0,283.0,213.0,233.0
11265,48.9833,12.9833,WR,284,3,223,5,279.0,290.0,215.0,235.0
11266,49.0833,12.8833,WR,269,11,220,12,266.0,276.0,202.0,242.0
11305,49.3333,12.1167,WR,264,5,205,5,261.0,272.0,195.0,210.0
11307,49.4,12.0167,WR,272,16,211,16,260.0,285.0,198.0,230.0
11309,49.5333,11.8,WR,274,3,235,3,273.0,275.0,232.0,238.0
11314,49.6,11.75,WR,273,14,218,15,263.0,288.0,192.0,233.0
11317,49.6167,11.8167,WR,287,15,210,16,270.0,300.0,181.0,229.0
11326,49.1667,11.9667,WR,265,16,204,16,257.0,273.0,195.0,216.0
11328,49.2667,11.9167,WR,272,16,218,16,263.0,293.0,198.0,230.0
11333,49.3167,12.85,WR,281,4,222,4,271.0,290.0,214.0,237.0
11334,49.2167,12.7667,WR,267,8,217,8,258.0,284.0,197.0,228.0
11343,49.3833,11.65,WR,269,8,219,10,261.0,282.0,191.0,231.0
11344,49.8667,11.9,WR,263,16,221,16,244.0,274.0,205.0,234.0
11345,49.95,12.0333,WR,280,16,226,16,268.0,293.0,213.0,236.0
11352,49.1667,11.45,WR,272,16,207,16,265.0,279.0,197.0,219.0
11358,49.35,12.35,WR,264,14,212,14,245.0,281.0,199.0,235.0
11359,49.3167,12.3,WR,276,16,214,16,268.0,284.0,195.0,231.0
11362,49.5833,12.15,WR,276,13,213,12,267.0,286.0,195.0,231.0
11364,49.7167,12.1833,WR,272,16,210,16,259.0,283.0,196.0,235.0
11378,49.15,11.6667,WR,270,7,218,8,265.0,273.0,203.0,236.0
11384,49.2167,11.7667,WR,259,16,218,16,253.0,268.0,202.0,234.0
11400,49.0667,12.0167,WR,270,7,211,8,265.0,275.0,196.0,224.0
11403,48.9167,12.4333,WR,269,16,203,16,261.0,281.0,196.0,210.0
11406,48.9833,12.2,WR,246,8,204,16,237.0,258.0,183.0,225.0
11411,48.9,11.6167,WR,264,16,211,16,253.0,275.0,201.0,227.0
11429,49.95,12.2833,WR,262,4,213,4,257.0,271.0,203.0,226.0
11433,49.7833,12.3167,WR,273,10,224,11,267.0,282.0,211.0,244.0
11440,49.9167,12.3833,WR,259,8,218,9,241.0,270.0,207.0,231.0
11444,49.6333,12.2667,WR,286,10,229,9,275.0,302.0,211.0,244.0
11447,49.65,12.2667,WR,266,16,212,16,254.0,287.0,196.0,221.0
11448,49.55,12.4167,WR,271,15,226,15,267.0,275.0,208.0,234.0
11449,49.6167,12.35,WR,272,15,219,15,258.0,289.0,203.0,241.0
11450,49.3167,12.75,WR,271,16,212,16,265.0,281.0,197.0,232.0
11455,49.9667,11.5667,WR,263,6,212,6,255.0,274.0,194.0,230.0
11458,50.3167,11.9167,WR,283,8,224,12,263.0,291.0,215.0,240.0
11459,50.0,12.0833,WR,265,15,226,16,255.0,277.0,213.0,236.0
11472,49.9167,11.0167,WR,268,11,209,10,260.0,288.0,197.0,220.0
11477,49.7833,10.7,WR,267,9,210,9,257.0,275.0,204.0,222.0
11486,49.9333,11.6167,WR,271,15,206,15,253.0,300.0,182.0,219.0
11502,50.3667,10.8,WR,268,15,208,15,258.0,286.0,196.0,222.0
11507,50.3,11.0333,WR,264,8,214,9,195.0,290.0,200.0,227.0
11508,50.2667,11.15,WR,270,16,219,16,260.0,282.0,204.0,237.0
11509,50.2167,11.1333,WR,270,16,218,16,261.0,284.0,203.0,238.0
11515,49.7833,11.1833,WR,255,10,198,10,249.0,269.0,192.0,206.0
11517,49.9333,11.2833,WR,271,16,221,16,258.0,285.0,207.0,234.0
11518,49.95,11.1667,WR,263,7,219,9,250.0,272.0,204.0,241.0
11520,49.8167,11.2167,WR,268,16,217,16,261.0,280.0,200.0,243.0
11528,49.7,10.8167,WR,270,6,206,7,260.0,284.0,191.0,212.0
11530,49.75,10.7167,WR,268,8,203,8,263.0,275.0,193.0,212.0
11533,50.2667,11.85,WR,272,16,223,16,264.0,277.0,207.0,241.0
11539,50.2,11.2667,WR,275,8,221,7,234.0,288.0,199.0,236.0
11546,50.4,11.3833,WR,283,4,249,5,273.0,288.0,237.0,258.0
11561,50.1167,11.6167,WR,267,16,211,13,261.0,283.0,202.0,221.0
11563,50.0167,11.25,WR,269,9,222,11,258.0,277.0,201.0,250.0
11567,50.1667,11.0333,WR,272,16,204,16,263.0,283.0,195.0,214.0
11572,50.05,11.15,WR,270,3,222,4,266.0,273.0,211.0,228.0
11584,50.2833,11.7333,WR,275,16,232,16,259.0,290.0,214.0,248.0
11586,50.3167,11.75,WR,260,16,232,16,252.0,282.0,214.0,249.0
11590,49.7667,11.35,WR,261,10,204,10,253.0,273.0,200.0,211.0
11591,49.85,11.6,WR,279,16,212,16,273.0,287.0,202.0,232.0
11609,50.0333,11.0,WR,265,16,204,16,246.0,277.0,186.0,224.0
11619,50.0167,11.95,WR,264,15,229,15,253.0,279.0,214.0,242.0
11620,50.1,11.8833,WR,276,5,222,6,275.0,278.0,216.0,233.0
11623,48.9,11.1833,WR,276,5,215,5,270.0,296.0,194.0,224.0
11632,49.4,10.5167,WR,270,14,210,13,257.0,280.0,195.0,223.0
11634,49.3333,10.8,WR,267,16,209,16,248.0,276.0,200.0,225.0
11635,49.35,10.5167,WR,258,4,208,7,252.0,262.0,202.0,212.0
11652,49.5833,11.2,WR,274,16,208,16,265.0,297.0,197.0,231.0
11655,49.5667,11.1833,WR,273,13,210,16,253.0,285.0,196.0,234.0
11667,49.5,10.8,WR,278,5,205,5,269.0,288.0,197.0,211.0
11675,49.5167,11.4167,WR,271,4,209,13,263.0,279.0,196.0,233.0
11677,49.5167,11.4333,WR,278,3,236,3,258.0,293.0,223.0,263.0
11685,49.0167,11.1833,WR,268,15,218,15,262.0,277.0,201.0,231.0
11688,49.15,11.0333,WR,273,10,206,9,264.0,281.0,198.0,215.0
11693,49.5833,10.6,WR,271,13,214,13,237.0,285.0,206.0,227.0
11702,49.4,11.4,WR,269,16,220,16,260.0,283.0,206.0,240.0
11703,49.3833,10.3333,WR,278,16,217,16,274.0,285.0,155.0,230.0
11712,49.7667,10.5167,WR,265,10,207,10,260.0,270.0,197.0,213.0
11715,49.3667,10.95,WR,265,14,208,14,256.0,284.0,195.0,233.0
11725,49.55,10.2333,WR,270,16,210,16,261.0,286.0,195.0,223.0
11730,49.1167,10.9833,WR,272,5,206,5,266.0,275.0,195.0,218.0
11733,48.9,11.0,WR,284,4,221,5,271.0,298.0,212.0,229.0
11744,50.0666,9.1474,WR,285,8,213,13,274.0,296.0,199.0,229.0
11745,50.0833,9.15,WR,275,7,209,7,271.0,281.0,203.0,222.0
11746,50.0833,9.25,WR,271,13,207,15,260.0,282.0,190.0,218.0
11748,49.9667,9.2167,WR,262,16,217,16,238.0,297.0,201.0,232.0
11767,50.1667,10.1667,WR,256,12,204,12,245.0,264.0,192.0,221.0
11768,50.2,10.3167,WR,259,15,205,16,241.0,301.0,194.0,215.0
11780,50.2833,9.9167,WR,262,10,212,11,255.0,273.0,200.0,228.0
11788,50.0333,10.8333,WR,273,16,210,16,264.0,281.0,196.0,219.0
11803,49.95,10.2833,WR,267,16,200,16,261.0,272.0,192.0,211.0
11805,49.95,10.4167,WR,257,11,201,12,248.0,265.0,190.0,218.0
11813,50.2,9.8333,WR,273,16,210,16,255.0,291.0,197.0,228.0
11814,50.15,9.8833,WR,271,16,207,16,254.0,283.0,193.0,216.0
11817,49.9667,10.6833,WR,266,16,206,16,258.0,282.0,195.0,215.0
11827,50.15,10.4333,WR,266,14,221,16,254.0,281.0,206.0,243.0
11849,49.7167,10.2167,WR,266,16,206,16,262.0,285.0,191.0,228.0
11857,50.3,10.4667,WR,254,6,207,7,251.0,257.0,200.0,218.0
11858,50.2667,10.5333,WR,262,11,210,11,252.0,275.0,198.0,218.0
11860,50.3333,10.35,WR,271,5,206,5,262.0,286.0,193.0,214.0
11872,49.9,9.6667,WR,273,3,215,4,268.0,284.0,208.0,223.0
11878,50.5333,10.15,WR,260,16,219,15,250.0,277.0,201.0,237.0
11882,50.4167,10.3833,WR,257,9,211,9,251.0,269.0,199.0,221.0
11883,50.45,10.2667,WR,269,13,210,16,259.0,280.0,192.0,233.0
11884,49.65,9.2167,WR,271,3,214,4,268.0,279.0,211.0,225.0
11890,49.8333,9.1333,WR,271,5,207,5,267.0,278.0,201.0,222.0
11891,49.7,10.0833,WR,268,13,204,14,241.0,282.0,191.0,214.0
11897,49.7,10.0167,WR,267,5,209,8,259.0,279.0,199.0,215.0
11907,49.9,10.05,WR,275,9,208,9,269.0,281.0,200.0,217.0
11908,49.8833,10.0333,WR,269,15,207,16,262.0,283.0,195.0,214.0
11910,49.6833,9.9,WR,266,7,208,10,256.0,287.0,199.0,217.0
11911,49.8667,9.9,WR,264,6,207,6,259.0,271.0,191.0,213.0
11915,49.7833,9.7667,WR,261,8,199,8,246.0,272.0,176.0,215.0
11916,49.8333,9.8667,WR,269,7,206,7,261.0,278.0,195.0,213.0
11938,48.6167,10.4167,WR,273,15,217,15,266.0,282.0,204.0,231.0
11950,48.35,10.9833,WR,276,8,211,8,266.0,282.0,196.0,223.0
11957,48.4333,10.4167,WR,270,16,213,16,259.0,289.0,198.0,226.0
11960,48.3667,10.3,WR,256,16,216,15,247.0,269.0,201.0,232.0
11966,48.25,10.0833,WR,263,11,213,11,258.0,272.0,196.0,223.0
12013,48.1167,10.4667,WR,278,14,219,14,255.0,298.0,197.0,235.0
12038,48.1833,10.6833,WR,281,11,216,12,270.0,296.0,199.0,228.0
12063,49.2833,7.2167,WR,281,5,205,5,278.0,287.0,191.0,214.0
12065,49.1667,7.3167,WR,257,4,200,4,251.0,268.0,197.0,205.0
12073,49.4667,6.4833,WR,271,4,209,4,268.0,275.0,204.0,213.0
12077,49.4833,6.8667,WR,270,16,206,16,260.0,296.0,194.0,215.0
12090,49.2833,6.8667,WR,273,5,206,5,250.0,284.0,196.0,223.0
12094,49.1667,7.05,WR,274,16,197,16,265.0,293.0,186.0,210.0
12103,49.4167,6.9167,WR,263,16,211,16,243.0,281.0,184.0,233.0
12104,49.4,6.8167,WR,269,16,207,16,261.0,291.0,193.0,216.0
12105,49.4667,6.9,WR,265,16,211,16,258.0,270.0,196.0,228.0
12115,49.25,7.15,WR,264,12,207,12,237.0,276.0,176.0,225.0
12126,49.6,7.0,WR,255,16,213,16,230.0,281.0,193.0,229.0
12132,52.4477,13.2975,WR,270,8,204,8,264.0,279.0,198.0,216.0
12156,53.2167,14.3833,WR,267,15,218,8,261.0,285.0,201.0,231.0
12157,52.9667,14.0833,WR,266,16,214,16,258.0,279.0,200.0,226.0
12162,53.15,14.1167,WR,262,16,208,16,252.0,272.0,199.0,221.0
12164,53.1,13.8833,WR,261,13,206,13,245.0,283.0,199.0,216.0
12168,52.7333,14.2167,WR,260,11,207,12,246.0,271.0,190.0,216.0
12187,51.4698,13.3889,WR,272,7,195,7,269.0,276.0,177.0,210.0
12190,52.25,13.9,WR,267,7,204,8,262.0,272.0,197.0,209.0
12200,52.0167,12.5333,WR,271,9,213,9,263.0,283.0,206.0,228.0
12207,52.6833,13.6167,WR,272,8,212,9,266.0,286.0,202.0,234.0
12250,52.1833,14.5833,WR,273,4,206,4,260.0,291.0,203.0,209.0
12258,51.5667,13.55,WR,261,16,200,16,250.0,282.0,178.0,209.0
12259,51.5833,13.8167,WR,265,4,205,5,255.0,277.0,195.0,213.0
12266,51.7333,14.5833,WR,267,16,209,16,261.0,273.0,197.0,215.0
12272,52.35,14.2833,WR,262,9,198,8,260.0,266.0,191.0,205.0
12289,53.0333,13.05,WR,263,16,208,16,252.0,279.0,200.0,216.0
12291,52.9833,13.35,WR,264,16,204,16,259.0,271.0,185.0,220.0
12294,51.8833,14.65,WR,267,16,207,16,256.0,281.0,199.0,212.0
12295,51.9667,14.5667,WR,273,16,205,16,268.0,278.0,198.0,212.0
12305,51.7167,13.3833,WR,282,12,204,13,268.0,298.0,181.0,224.0
12306,51.8167,13.2333,WR,282,10,205,10,273.0,290.0,201.0,209.0
12310,51.9167,13.0833,WR,257,10,205,10,253.0,266.0,196.0,215.0
12329,52.9333,12.4167,WR,257,16,213,16,252.0,263.0,196.0,237.0
12330,52.9833,12.1167,WR,260,14,210,14,237.0,279.0,199.0,226.0
12335,52.0167,13.8667,WR,263,10,207,9,256.0,273.0,192.0,231.0
12347,51.7833,13.6167,WR,261,15,207,15,244.0,290.0,199.0,222.0
12365,52.65,13.1,WR,265,15,211,11,258.0,276.0,195.0,233.0
12368,52.8167,12.7833,WR,267,4,213,4,264.0,270.0,204.0,233.0
12372,52.9833,12.6667,WR,275,14,215,14,261.0,290.0,203.0,242.0
12376,53.0833,12.9,WR,271,3,207,3,269.0,272.0,198.0,215.0
12380,52.8333,12.9833,WR,264,16,207,16,251.0,284.0,183.0,222.0
12398,52.9833,12.0667,WR,274,9,218,9,257.0,285.0,206.0,233.0
12408,52.2833,13.0333,WR,272,14,215,14,264.0,287.0,208.0,231.0
12418,53.3167,13.9,WR,265,16,213,16,240.0,279.0,195.0,232.0
12420,53.25,12.2,WR,268,16,223,16,258.0,279.0,210.0,238.0
12421,53.0333,12.0833,WR,263,6,208,6,239.0,279.0,185.0,228.0
