climate station,lat,long,crop,avg sowing doy,# values sowing,avg harvest doy,# values harvest,earliest sowing doy,latest sowing doy,earliest harvest doy,latest harvest doy
9379,51.5833,7.8833,WRa,240,7,203,7,233.0,246.0,196.0,209.0
9389,50.75,9.4667,WRa,233,15,215,16,217.0,258.0,198.0,236.0
9391,50.6167,9.2167,WRa,244,8,208,9,232.0,266.0,196.0,216.0
9392,50.6167,9.1167,WRa,237,10,205,10,224.0,251.0,195.0,213.0
9401,49.6667,8.65,WRa,248,8,195,8,243.0,255.0,175.0,217.0
9416,50.45,9.1333,WRa,243,4,207,6,232.0,269.0,196.0,215.0
9429,49.8,8.6,WRa,241,7,194,9,233.0,252.0,180.0,214.0
9434,49.7667,8.8833,WRa,243,15,202,16,235.0,266.0,171.0,223.0
9436,49.8667,9.0167,WRa,246,12,201,14,230.0,271.0,192.0,212.0
9455,49.7333,9.0,WRa,235,16,203,15,223.0,243.0,191.0,215.0
9456,49.6833,9.0,WRa,236,16,202,16,232.0,246.0,189.0,216.0
9461,49.7167,8.8333,WRa,241,5,203,4,235.0,252.0,195.0,212.0
9462,49.7833,9.0333,WRa,237,15,205,14,222.0,248.0,197.0,227.0
9468,50.3333,8.75,WRa,240,10,202,10,235.0,246.0,189.0,210.0
9478,50.4,8.8167,WRa,233,13,196,8,218.0,249.0,182.0,204.0
9480,50.5833,8.75,WRa,234,10,206,13,229.0,241.0,196.0,218.0
9490,50.5167,8.8167,WRa,237,16,203,16,231.0,243.0,188.0,214.0
9504,50.6333,9.45,WRa,229,16,205,16,218.0,235.0,197.0,219.0
9505,50.4667,9.3167,WRa,249,6,219,8,242.0,264.0,188.0,237.0
9522,50.05,8.9333,WRa,240,15,196,15,225.0,273.0,188.0,222.0
9530,50.1167,8.9167,WRa,243,16,194,16,223.0,258.0,182.0,209.0
9531,50.55,9.6667,WRa,242,11,208,11,225.0,256.0,198.0,225.0
9534,50.8167,8.7833,WRa,238,12,207,12,232.0,245.0,200.0,213.0
9535,51.1833,9.9333,WRa,234,12,205,13,225.0,245.0,194.0,214.0
9536,51.1833,10.1167,WRa,247,15,209,16,234.0,257.0,197.0,217.0
9540,51.2,10.0667,WRa,237,11,204,11,231.0,246.0,196.0,211.0
9542,51.2167,10.0167,WRa,246,16,208,16,224.0,263.0,198.0,215.0
9550,50.9833,8.7333,WRa,233,16,209,16,229.0,237.0,197.0,228.0
9558,51.1667,8.9,WRa,226,4,213,4,224.0,231.0,204.0,230.0
9568,51.0333,9.4,WRa,239,16,201,16,230.0,251.0,182.0,214.0
9571,50.9833,9.2667,WRa,244,16,197,16,224.0,255.0,185.0,207.0
9592,50.6167,9.7167,WRa,234,7,210,7,222.0,240.0,198.0,222.0
9593,50.5667,9.7667,WRa,237,16,209,16,223.0,255.0,197.0,224.0
9603,50.5333,9.65,WRa,231,3,203,3,225.0,236.0,202.0,205.0
9611,50.8333,9.5667,WRa,240,9,208,9,231.0,251.0,202.0,217.0
9614,50.85,10.0,WRa,230,9,205,11,224.0,244.0,200.0,215.0
9617,51.6,9.55,WRa,241,7,212,9,233.0,262.0,198.0,229.0
9618,51.45,9.4167,WRa,234,15,207,16,229.0,240.0,197.0,220.0
9619,51.4833,9.25,WRa,244,14,207,15,227.0,270.0,198.0,215.0
9621,51.4,9.4667,WRa,233,16,206,16,227.0,241.0,198.0,216.0
9626,51.4667,9.4833,WRa,235,4,215,4,232.0,239.0,211.0,220.0
9634,50.75,9.8167,WRa,239,7,210,16,229.0,263.0,197.0,219.0
9643,50.7833,9.8667,WRa,233,3,205,3,230.0,235.0,202.0,207.0
9645,51.2667,9.3833,WRa,231,11,209,11,224.0,240.0,196.0,215.0
9646,51.2833,9.6,WRa,234,16,209,16,224.0,242.0,196.0,217.0
9649,51.3833,9.5167,WRa,232,15,205,15,224.0,242.0,197.0,212.0
9651,51.2333,9.5667,WRa,235,16,210,16,224.0,256.0,197.0,220.0
9663,50.6833,8.6,WRa,238,16,207,16,232.0,245.0,196.0,213.0
9667,50.85,9.1167,WRa,236,16,208,16,233.0,244.0,196.0,215.0
9668,50.7333,8.7,WRa,231,12,203,13,219.0,235.0,195.0,213.0
9684,51.1,9.5333,WRa,236,16,206,16,226.0,249.0,198.0,221.0
9691,51.0333,9.9,WRa,231,8,207,8,223.0,237.0,195.0,213.0
9697,50.9833,9.5333,WRa,237,15,208,15,230.0,252.0,196.0,221.0
9698,51.0167,9.9333,WRa,238,14,208,13,232.0,259.0,195.0,218.0
9702,50.95,10.0333,WRa,234,7,203,7,218.0,246.0,195.0,211.0
9703,50.95,9.9667,WRa,237,9,203,9,227.0,246.0,195.0,215.0
9706,50.95,9.8667,WRa,233,16,206,16,223.0,249.0,196.0,215.0
9722,51.1333,9.0167,WRa,236,7,201,4,229.0,248.0,189.0,213.0
9723,51.35,8.7333,WRa,238,9,215,9,226.0,251.0,198.0,230.0
9730,51.3333,8.9,WRa,231,10,211,10,229.0,240.0,199.0,221.0
9732,51.4667,9.0167,WRa,236,16,211,16,227.0,246.0,200.0,224.0
9735,51.35,8.7,WRa,236,5,214,8,235.0,239.0,205.0,226.0
9741,51.5167,9.0,WRa,230,3,211,3,229.0,234.0,208.0,214.0
9764,51.45,9.25,WRa,231,16,206,16,224.0,236.0,196.0,215.0
9766,51.3333,9.1667,WRa,236,4,208,4,233.0,239.0,201.0,220.0
9768,51.241,9.2629,WRa,231,14,205,16,224.0,243.0,196.0,214.0
9770,50.9,9.2167,WRa,234,8,206,8,230.0,241.0,200.0,212.0
9776,50.8667,9.35,WRa,236,16,207,16,228.0,249.0,196.0,215.0
9777,50.8667,9.4667,WRa,235,15,215,15,228.0,241.0,206.0,226.0
9778,51.0,9.0667,WRa,231,15,208,15,215.0,239.0,195.0,223.0
9794,50.05,8.3,WRa,234,4,201,5,227.0,242.0,192.0,207.0
9798,50.8,8.5833,WRa,234,16,205,16,227.0,242.0,195.0,216.0
9825,50.1167,9.4833,WRa,238,8,211,8,232.0,245.0,201.0,222.0
9831,50.25,9.2833,WRa,235,3,203,3,220.0,246.0,191.0,212.0
9833,50.15,8.75,WRa,242,16,198,16,235.0,267.0,190.0,207.0
9835,50.15,8.8333,WRa,232,5,208,6,225.0,241.0,191.0,232.0
9837,50.1667,8.9833,WRa,240,11,198,11,224.0,252.0,179.0,215.0
9842,50.45,8.0333,WRa,238,16,206,16,228.0,249.0,193.0,231.0
9845,50.3167,8.15,WRa,235,3,195,3,230.0,242.0,180.0,205.0
9848,50.3833,8.0333,WRa,237,16,201,16,231.0,247.0,189.0,214.0
9852,50.0167,8.4333,WRa,238,5,199,6,234.0,247.0,188.0,209.0
9860,50.1167,8.3667,WRa,234,15,202,16,217.0,245.0,191.0,225.0
9872,50.0167,7.95,WRa,238,16,202,16,234.0,245.0,192.0,212.0
9881,50.2667,9.5167,WRa,237,7,216,4,226.0,255.0,207.0,226.0
9883,50.2833,9.3667,WRa,244,9,209,9,232.0,253.0,202.0,214.0
9894,50.2167,8.2667,WRa,237,10,204,10,230.0,246.0,189.0,213.0
9896,50.1667,8.0667,WRa,234,11,213,7,224.0,239.0,207.0,225.0
9901,50.3,8.5167,WRa,243,11,208,14,231.0,270.0,195.0,246.0
9905,50.25,8.35,WRa,236,12,206,12,228.0,243.0,194.0,218.0
9911,50.5667,8.2833,WRa,250,6,201,6,236.0,260.0,188.0,218.0
9913,50.5167,8.3833,WRa,250,7,208,8,239.0,270.0,183.0,228.0
9920,50.6167,8.6333,WRa,243,15,206,15,231.0,255.0,194.0,218.0
9923,50.5333,8.5,WRa,240,16,205,16,229.0,250.0,189.0,221.0
9925,50.675,8.7067,WRa,231,11,202,11,224.0,240.0,196.0,209.0
9942,50.45,7.2167,WRa,232,7,208,7,225.0,246.0,193.0,222.0
9968,49.6333,7.2833,WRa,238,4,213,3,235.0,242.0,196.0,224.0
9975,49.75,7.3,WRa,234,8,206,8,230.0,247.0,195.0,212.0
9983,50.1167,7.05,WRa,241,10,205,12,234.0,251.0,196.0,214.0
9993,49.8833,7.8,WRa,248,13,201,15,236.0,270.0,184.0,243.0
9996,49.7833,7.65,WRa,231,10,197,10,217.0,238.0,193.0,210.0
10000,49.8667,7.65,WRa,236,16,206,16,227.0,259.0,188.0,226.0
10010,50.3,7.1667,WRa,239,16,211,16,232.0,247.0,200.0,227.0
10015,50.3333,7.3167,WRa,236,16,199,16,233.0,243.0,189.0,214.0
10024,50.5667,7.6167,WRa,240,14,201,14,230.0,252.0,188.0,216.0
10031,50.1667,7.55,WRa,236,15,207,15,221.0,259.0,191.0,223.0
10040,49.9833,7.6,WRa,234,16,209,14,222.0,246.0,196.0,223.0
10045,49.9667,7.3,WRa,231,16,209,16,223.0,236.0,197.0,222.0
10050,49.7333,6.65,WRa,229,16,202,16,224.0,237.0,190.0,213.0
10052,49.8833,7.2167,WRa,235,16,210,16,229.0,247.0,196.0,229.0
10061,49.8333,7.3333,WRa,228,16,206,16,219.0,242.0,189.0,223.0
10091,50.2833,6.6333,WRa,237,16,211,16,229.0,241.0,197.0,228.0
10093,50.2,6.4167,WRa,238,16,212,16,231.0,245.0,182.0,227.0
10110,49.6167,6.4333,WRa,242,16,203,16,227.0,263.0,195.0,217.0
10117,49.7,6.9167,WRa,243,15,212,15,234.0,256.0,200.0,228.0
10130,49.9833,6.8833,WRa,244,13,199,12,236.0,251.0,186.0,212.0
10140,50.5167,7.9167,WRa,254,6,209,8,244.0,268.0,203.0,213.0
10148,50.2333,7.8667,WRa,238,16,203,15,232.0,245.0,180.0,215.0
10149,50.1333,7.75,WRa,237,16,205,16,227.0,247.0,188.0,216.0
10151,50.1667,7.7333,WRa,236,16,204,16,232.0,240.0,190.0,224.0
10164,50.2667,7.9833,WRa,232,3,206,3,229.0,237.0,202.0,211.0
10169,50.45,7.9833,WRa,237,16,201,16,232.0,245.0,189.0,214.0
10170,50.4333,7.8333,WRa,232,16,204,16,209.0,271.0,188.0,214.0
10176,49.6333,8.3667,WRa,256,6,194,6,242.0,268.0,184.0,205.0
10181,49.8333,8.0167,WRa,241,12,198,11,233.0,246.0,188.0,205.0
10187,49.9167,8.1333,WRa,247,3,193,3,222.0,260.0,181.0,201.0
10189,49.9333,8.1,WRa,245,8,205,7,240.0,255.0,198.0,222.0
10216,49.0333,8.0,WRa,239,15,191,15,232.0,245.0,171.0,204.0
10230,49.5,7.9167,WRa,241,16,196,16,222.0,259.0,185.0,208.0
10236,49.4667,7.5667,WRa,257,12,196,12,250.0,264.0,185.0,218.0
10237,49.5833,7.7,WRa,232,6,202,6,221.0,247.0,199.0,209.0
10238,49.5,7.7667,WRa,236,16,203,16,224.0,246.0,188.0,221.0
10239,49.3833,7.6333,WRa,232,15,209,14,217.0,258.0,191.0,231.0
10243,49.6,8.05,WRa,235,5,196,5,229.0,247.0,191.0,201.0
10247,49.45,7.3167,WRa,240,16,204,16,222.0,263.0,182.0,218.0
10259,49.5667,7.6167,WRa,236,10,201,10,232.0,247.0,171.0,214.0
10283,49.1167,7.5667,WRa,240,5,201,3,237.0,244.0,197.0,205.0
10288,49.2939,7.6128,WRa,237,16,200,16,230.0,249.0,189.0,213.0
10295,49.5833,7.7667,WRa,237,16,201,16,228.0,248.0,189.0,216.0
10306,49.35,7.4167,WRa,236,16,201,16,226.0,249.0,189.0,214.0
10326,49.0167,10.2167,WRa,250,16,204,16,240.0,262.0,187.0,226.0
10329,48.8667,10.25,WRa,253,6,209,6,240.0,263.0,188.0,222.0
10330,48.75,10.3333,WRa,238,15,208,16,230.0,261.0,188.0,232.0
10338,48.9333,9.3667,WRa,235,5,190,5,226.0,240.0,182.0,200.0
10341,48.9833,9.3667,WRa,233,16,197,16,214.0,264.0,182.0,208.0
10349,48.5167,8.8333,WRa,233,3,206,3,217.0,253.0,200.0,215.0
10353,48.7,9.0,WRa,233,16,204,16,228.0,240.0,188.0,215.0
10358,49.1833,10.15,WRa,242,3,200,3,232.0,256.0,189.0,208.0
10360,49.25,9.95,WRa,230,16,204,16,210.0,244.0,186.0,215.0
10364,49.1333,10.2333,WRa,234,9,210,9,226.0,238.0,206.0,222.0
10367,49.1333,10.1833,WRa,234,16,206,16,230.0,240.0,197.0,213.0
10373,48.7244,9.2468,WRa,240,15,199,15,231.0,247.0,184.0,211.0
10374,48.75,9.4833,WRa,238,9,199,7,233.0,246.0,189.0,212.0
10382,48.6833,9.5167,WRa,241,9,197,9,236.0,247.0,192.0,205.0
10387,48.6333,10.0167,WRa,241,11,210,15,223.0,258.0,189.0,235.0
10396,49.2167,9.1,WRa,240,16,194,15,230.0,250.0,174.0,207.0
10403,49.0833,9.1,WRa,252,14,195,14,247.0,256.0,183.0,203.0
10405,49.2667,9.4,WRa,240,4,201,4,235.0,244.0,190.0,213.0
10408,49.2333,9.3333,WRa,235,3,198,8,234.0,237.0,185.0,208.0
10412,49.15,9.3667,WRa,236,4,191,5,235.0,238.0,182.0,198.0
10416,49.3833,9.7,WRa,235,16,198,16,230.0,248.0,181.0,212.0
10422,48.8667,9.0333,WRa,239,16,196,16,232.0,249.0,182.0,212.0
10426,48.8667,8.8667,WRa,233,14,200,14,207.0,250.0,188.0,205.0
10427,48.7667,8.9333,WRa,239,3,193,3,237.0,242.0,186.0,199.0
10431,48.9667,9.1333,WRa,244,16,194,16,237.0,248.0,184.0,204.0
10432,49.05,9.1,WRa,242,7,194,12,232.0,267.0,185.0,212.0
10439,48.9,9.0833,WRa,239,7,198,13,215.0,256.0,185.0,211.0
10444,49.4333,10.1167,WRa,229,16,200,16,219.0,244.0,188.0,213.0
10449,49.4833,9.7667,WRa,233,16,197,16,228.0,240.0,185.0,213.0
10450,49.5333,9.9,WRa,234,11,204,5,225.0,243.0,196.0,213.0
10451,49.4833,10.0,WRa,232,15,199,14,217.0,251.0,188.0,210.0
10453,49.4333,9.8833,WRa,228,5,191,5,224.0,238.0,181.0,201.0
10458,48.65,9.4667,WRa,240,16,200,16,233.0,246.0,188.0,210.0
10463,48.6167,9.5333,WRa,241,3,195,3,236.0,249.0,187.0,202.0
10467,49.2333,9.6333,WRa,230,3,193,3,228.0,235.0,180.0,203.0
10470,49.15,9.6167,WRa,241,5,206,5,239.0,244.0,199.0,214.0
10473,49.25,9.5667,WRa,239,8,198,8,234.0,249.0,189.0,209.0
10476,48.8333,9.8,WRa,239,6,211,6,212.0,258.0,187.0,226.0
10487,49.0833,9.8833,WRa,237,16,205,15,222.0,245.0,196.0,216.0
10491,48.5,10.1167,WRa,237,16,205,15,234.0,246.0,186.0,222.0
10492,48.55,9.8,WRa,233,16,217,16,226.0,252.0,202.0,230.0
10496,49.0667,8.8,WRa,234,16,194,16,232.0,237.0,183.0,214.0
10498,48.9667,8.9667,WRa,241,6,191,11,228.0,248.0,181.0,198.0
10525,49.1333,8.5833,WRa,242,16,195,16,230.0,257.0,175.0,222.0
10526,49.1,8.65,WRa,236,16,190,16,212.0,244.0,178.0,204.0
10536,49.2167,8.5167,WRa,235,3,190,14,231.0,242.0,174.0,204.0
10538,49.4,9.4,WRa,236,14,201,14,230.0,245.0,188.0,221.0
10540,49.4,9.5667,WRa,229,13,201,13,223.0,235.0,191.0,209.0
10541,49.5333,9.55,WRa,233,16,203,16,230.0,236.0,188.0,213.0
10542,49.5333,9.3167,WRa,232,16,203,16,228.0,239.0,189.0,224.0
10543,49.6333,9.4167,WRa,232,5,202,5,229.0,235.0,193.0,206.0
10544,49.3667,9.6167,WRa,233,9,196,9,223.0,245.0,182.0,209.0
10549,49.4667,9.5833,WRa,230,16,199,16,223.0,236.0,186.0,222.0
10561,49.3833,8.8,WRa,237,8,190,8,232.0,242.0,181.0,198.0
10564,49.2667,8.75,WRa,230,15,194,16,50.0,258.0,173.0,226.0
10565,49.3833,8.8833,WRa,236,3,196,3,233.0,243.0,188.0,202.0
10570,49.0333,8.7,WRa,242,12,197,12,234.0,261.0,189.0,213.0
10572,49.0833,8.3833,WRa,236,16,190,16,224.0,261.0,181.0,196.0
10578,48.9667,8.3,WRa,239,11,184,10,227.0,255.0,170.0,192.0
10597,49.4667,9.2167,WRa,243,7,203,13,227.0,262.0,185.0,218.0
10600,49.4167,9.2833,WRa,236,16,200,16,228.0,247.0,187.0,214.0
10606,48.9,8.5667,WRa,238,3,192,10,233.0,242.0,186.0,198.0
10612,49.1833,8.9833,WRa,239,3,196,3,238.0,241.0,194.0,201.0
10616,49.3333,8.9167,WRa,240,7,195,7,236.0,245.0,180.0,206.0
10619,49.3333,8.95,WRa,239,16,196,16,221.0,253.0,185.0,207.0
10622,49.0833,8.85,WRa,241,13,197,12,230.0,255.0,187.0,213.0
10631,49.1,8.85,WRa,214,9,194,9,69.0,244.0,171.0,212.0
10633,49.7667,9.6167,WRa,230,5,195,5,224.0,235.0,181.0,203.0
10634,49.75,9.3167,WRa,247,8,203,8,237.0,253.0,192.0,214.0
10635,49.7,9.8,WRa,229,7,196,7,227.0,231.0,188.0,207.0
10643,49.6667,9.65,WRa,230,16,196,15,224.0,235.0,187.0,213.0
10644,49.6833,9.6833,WRa,232,8,199,8,225.0,247.0,189.0,209.0
10645,49.75,9.4833,WRa,231,16,201,16,229.0,235.0,189.0,214.0
10651,48.7,8.1333,WRa,244,16,188,16,232.0,258.0,176.0,201.0
10652,48.7167,8.1667,WRa,240,3,181,3,237.0,242.0,172.0,188.0
10653,48.6167,8.05,WRa,242,16,184,16,233.0,252.0,172.0,198.0
10658,47.9,8.4333,WRa,230,5,209,5,223.0,235.0,195.0,226.0
10659,47.95,8.5,WRa,230,16,212,16,225.0,237.0,195.0,222.0
10664,47.9333,8.7333,WRa,227,3,222,3,222.0,232.0,212.0,231.0
10700,47.7333,9.0667,WRa,242,9,200,8,233.0,251.0,192.0,212.0
10706,47.8167,8.6667,WRa,237,16,207,16,219.0,253.0,189.0,225.0
10708,48.3333,7.8833,WRa,237,16,205,16,219.0,262.0,190.0,222.0
10723,47.65,7.8333,WRa,237,7,190,7,235.0,242.0,174.0,197.0
10729,47.8667,7.6,WRa,253,16,189,16,227.0,279.0,175.0,207.0
10731,47.8167,7.6333,WRa,246,16,186,14,236.0,268.0,174.0,205.0
10767,47.6,7.8833,WRa,253,16,190,16,227.0,263.0,180.0,202.0
10775,48.0,9.0333,WRa,237,15,213,16,230.0,248.0,199.0,230.0
10786,47.7667,9.3167,WRa,244,16,200,16,230.0,253.0,181.0,217.0
10802,47.7167,8.4333,WRa,248,16,208,16,229.0,264.0,198.0,224.0
10816,48.2833,8.85,WRa,234,16,208,16,230.0,239.0,196.0,226.0
10824,48.2,9.7667,WRa,235,13,205,13,221.0,259.0,194.0,217.0
10830,48.0167,9.65,WRa,235,5,202,5,232.0,237.0,190.0,209.0
10839,48.6333,8.6333,WRa,241,11,215,14,223.0,261.0,201.0,230.0
10848,48.2833,9.7167,WRa,239,16,204,16,226.0,246.0,187.0,220.0
10851,48.35,9.8167,WRa,239,16,208,16,230.0,257.0,195.0,226.0
10858,48.4667,8.4333,WRa,222,16,206,16,209.0,231.0,189.0,221.0
10861,48.4167,8.5,WRa,242,13,226,14,227.0,261.0,206.0,248.0
10865,48.3167,9.0667,WRa,246,9,209,9,238.0,261.0,187.0,232.0
10869,48.45,8.6833,WRa,223,16,202,16,221.0,228.0,188.0,216.0
10886,47.7667,9.5333,WRa,234,3,209,6,228.0,239.0,200.0,227.0
10887,47.9333,9.75,WRa,238,11,207,11,236.0,244.0,192.0,224.0
10894,48.5333,9.2,WRa,235,16,198,16,228.0,243.0,186.0,209.0
10903,48.1667,8.6333,WRa,240,10,218,10,237.0,250.0,197.0,232.0
10906,47.9333,9.55,WRa,241,16,209,16,238.0,246.0,197.0,222.0
10907,48.0833,9.3667,WRa,241,16,210,16,217.0,263.0,191.0,230.0
10909,48.1833,9.5,WRa,237,13,208,12,226.0,246.0,196.0,215.0
10916,47.9833,9.3333,WRa,236,4,208,4,233.0,239.0,203.0,211.0
10918,48.1833,9.2833,WRa,236,5,219,4,228.0,246.0,212.0,230.0
10919,48.0667,9.1833,WRa,233,10,209,11,225.0,238.0,197.0,223.0
10920,48.0167,9.25,WRa,236,16,208,16,231.0,245.0,193.0,215.0
10932,48.4167,9.05,WRa,250,5,201,6,246.0,254.0,193.0,209.0
10935,48.4667,8.9333,WRa,228,16,196,15,224.0,233.0,182.0,204.0
10954,48.05,10.8833,WRa,235,16,206,15,230.0,241.0,195.0,218.0
10964,48.4667,11.1333,WRa,236,11,200,10,214.0,263.0,189.0,207.0
10968,48.5833,11.0833,WRa,239,13,201,14,233.0,247.0,189.0,213.0
10971,48.15,12.8333,WRa,235,16,197,16,232.0,240.0,183.0,213.0
10996,48.3833,11.4167,WRa,235,14,204,16,228.0,247.0,194.0,212.0
11003,48.0333,11.9,WRa,233,8,200,8,221.0,245.0,182.0,216.0
11004,48.05,11.95,WRa,238,10,201,10,235.0,244.0,189.0,210.0
11009,48.3167,11.9167,WRa,235,12,201,13,230.0,241.0,182.0,210.0
11010,48.2833,11.8333,WRa,239,15,205,13,229.0,244.0,195.0,210.0
11032,48.7833,11.6,WRa,237,15,212,15,232.0,248.0,203.0,224.0
11033,48.7833,11.2833,WRa,235,16,201,16,209.0,247.0,191.0,211.0
11045,48.05,11.1,WRa,238,3,205,3,235.0,243.0,203.0,209.0
11055,48.0667,12.7667,WRa,224,7,205,7,201.0,239.0,193.0,228.0
11071,48.35,12.45,WRa,235,16,200,16,230.0,241.0,182.0,214.0
11076,48.1167,11.7333,WRa,235,10,206,11,230.0,241.0,192.0,237.0
11080,48.0167,11.7333,WRa,234,4,210,8,232.0,236.0,195.0,224.0
11087,48.6,11.6333,WRa,235,11,201,12,230.0,245.0,188.0,211.0
11100,48.45,11.35,WRa,244,9,206,16,239.0,253.0,192.0,218.0
11101,48.6333,11.3167,WRa,248,16,199,16,234.0,262.0,182.0,213.0
11110,48.0,11.1667,WRa,240,8,206,9,235.0,248.0,193.0,223.0
11129,48.0833,12.5667,WRa,233,11,205,10,220.0,253.0,178.0,237.0
11131,48.0333,12.55,WRa,233,16,204,16,226.0,245.0,189.0,223.0
11163,48.8833,12.6,WRa,233,15,199,15,225.0,241.0,189.0,211.0
11174,48.8167,12.8,WRa,233,8,195,8,229.0,239.0,188.0,206.0
11176,48.6167,12.5333,WRa,230,8,202,8,219.0,237.0,195.0,213.0
11177,48.65,12.5667,WRa,241,7,200,8,231.0,252.0,181.0,212.0
11203,48.4,13.3167,WRa,244,14,198,11,232.0,271.0,184.0,227.0
11207,48.8167,11.85,WRa,234,6,206,6,223.0,255.0,196.0,214.0
11208,48.9333,11.8667,WRa,239,11,203,11,231.0,246.0,189.0,215.0
11211,48.9,12.0167,WRa,240,7,199,16,237.0,245.0,187.0,213.0
11214,49.1333,12.7333,WRa,235,16,204,16,219.0,246.0,196.0,212.0
11217,48.65,12.9,WRa,259,11,206,11,239.0,272.0,199.0,210.0
11220,48.5833,12.1833,WRa,237,16,204,16,228.0,248.0,182.0,216.0
11221,48.6167,12.2,WRa,236,16,199,15,224.0,258.0,182.0,214.0
11224,48.5667,11.75,WRa,236,10,201,10,218.0,250.0,195.0,207.0
11228,48.7333,12.3,WRa,233,16,202,16,227.0,238.0,189.0,213.0
11241,48.4833,13.4333,WRa,238,8,191,9,235.0,248.0,180.0,203.0
11245,48.4333,13.0167,WRa,235,5,193,5,226.0,244.0,187.0,201.0
11249,48.4,13.0,WRa,238,7,198,6,232.0,244.0,184.0,209.0
11271,48.4667,12.5667,WRa,242,15,204,16,230.0,251.0,188.0,222.0
11272,48.45,12.35,WRa,238,8,202,8,233.0,249.0,189.0,212.0
11276,48.55,13.2333,WRa,232,4,192,6,212.0,250.0,174.0,215.0
11305,49.3333,12.1167,WRa,237,5,196,5,233.0,241.0,179.0,204.0
11307,49.4,12.0167,WRa,235,16,200,16,230.0,241.0,188.0,209.0
11309,49.5333,11.8,WRa,241,3,225,3,240.0,244.0,222.0,227.0
11317,49.6167,11.8167,WRa,236,16,202,16,230.0,247.0,185.0,215.0
11326,49.1667,11.9667,WRa,232,16,201,16,202.0,238.0,189.0,215.0
11328,49.2667,11.9167,WRa,236,16,199,16,227.0,246.0,188.0,214.0
11333,49.3167,12.85,WRa,241,11,208,12,236.0,253.0,189.0,222.0
11339,49.7333,11.9,WRa,248,4,203,3,230.0,264.0,181.0,217.0
11343,49.3833,11.65,WRa,232,15,216,16,226.0,257.0,199.0,240.0
11344,49.8667,11.9,WRa,234,16,205,16,226.0,253.0,198.0,214.0
11345,49.95,12.0333,WRa,236,16,218,16,226.0,251.0,199.0,231.0
11352,49.1667,11.45,WRa,235,16,201,16,229.0,241.0,183.0,214.0
11358,49.35,12.35,WRa,241,7,208,7,217.0,259.0,198.0,220.0
11359,49.3167,12.3,WRa,241,10,205,11,233.0,245.0,191.0,218.0
11362,49.5833,12.15,WRa,234,15,206,16,231.0,240.0,190.0,236.0
11364,49.7167,12.1833,WRa,238,10,208,15,230.0,257.0,199.0,220.0
11377,49.1,11.8167,WRa,238,15,209,16,223.0,254.0,201.0,219.0
11378,49.15,11.6667,WRa,235,8,206,8,230.0,244.0,197.0,221.0
11384,49.2167,11.7667,WRa,233,16,212,16,230.0,237.0,199.0,231.0
11392,49.0,11.9167,WRa,232,13,208,16,229.0,237.0,197.0,220.0
11393,48.9667,12.0833,WRa,241,13,203,13,229.0,253.0,190.0,215.0
11396,49.0167,11.9333,WRa,235,16,205,16,219.0,245.0,197.0,218.0
11400,49.0667,12.0167,WRa,235,8,201,8,230.0,239.0,190.0,209.0
11403,48.9167,12.4333,WRa,241,15,196,16,232.0,252.0,182.0,207.0
11405,49.0333,12.25,WRa,239,15,202,14,219.0,250.0,179.0,218.0
11406,48.9833,12.2,WRa,247,10,206,14,222.0,265.0,181.0,222.0
11411,48.9,11.6167,WRa,235,16,202,16,230.0,244.0,189.0,212.0
11425,49.5333,11.6833,WRa,232,16,208,16,225.0,239.0,189.0,230.0
11429,49.95,12.2833,WRa,232,4,212,4,229.0,237.0,209.0,214.0
11433,49.7833,12.3167,WRa,235,12,212,12,232.0,242.0,198.0,225.0
11440,49.9167,12.3833,WRa,233,16,218,16,226.0,240.0,197.0,232.0
11444,49.6333,12.2667,WRa,238,12,205,12,231.0,253.0,196.0,213.0
11447,49.65,12.2667,WRa,225,16,209,16,207.0,241.0,192.0,224.0
11448,49.55,12.4167,WRa,241,12,208,12,214.0,262.0,182.0,237.0
11449,49.6167,12.35,WRa,234,15,211,15,226.0,243.0,196.0,230.0
11450,49.3167,12.75,WRa,240,11,205,10,234.0,248.0,196.0,222.0
11455,49.9667,11.5667,WRa,236,15,206,15,227.0,244.0,195.0,222.0
11458,50.3167,11.9167,WRa,228,16,214,16,220.0,238.0,202.0,229.0
11459,50.0,12.0833,WRa,235,16,216,16,230.0,247.0,199.0,233.0
11472,49.9167,11.0167,WRa,235,16,202,16,226.0,245.0,182.0,222.0
11477,49.7833,10.7,WRa,239,9,200,9,229.0,252.0,189.0,209.0
11486,49.9333,11.6167,WRa,238,12,204,14,216.0,261.0,180.0,222.0
11502,50.3667,10.8,WRa,231,15,204,15,220.0,264.0,193.0,214.0
11507,50.3,11.0333,WRa,231,9,202,9,225.0,239.0,195.0,212.0
11508,50.2667,11.15,WRa,237,16,208,16,231.0,251.0,195.0,218.0
11509,50.2167,11.1333,WRa,235,16,206,16,214.0,250.0,194.0,217.0
11515,49.7833,11.1833,WRa,246,9,192,10,233.0,260.0,184.0,201.0
11517,49.9333,11.2833,WRa,237,16,213,16,226.0,263.0,196.0,231.0
11518,49.95,11.1667,WRa,235,12,211,12,230.0,246.0,198.0,222.0
11520,49.8167,11.2167,WRa,235,16,205,16,226.0,246.0,189.0,217.0
11530,49.75,10.7167,WRa,230,8,199,8,224.0,233.0,190.0,211.0
